Book_ID,Book_Title,Author,Genre,Customer_ID,Age,Gender,Country,Income_Level,Price,Quantity,Cost,Sales,Profit,Profit_Margin (%),Purchase_Date
640,Entrepreneur Mindset,Robert Wilson,Marketing,55308,20,Female,Canada,High,58.63,5,36.49,293.15,110.72,37.77,2025-07-18
641,Financial Freedom,Emily Davis,Leadership,59849,23,Female,Canada,High,85.23,6,59.28,511.38,155.69,30.45,2025-05-15
642,Startup Guide,Michael Brown,Marketing,87100,33,Male,USA,Medium,70.34,9,42.16,633.06,253.58,40.06,2024-10-19
643,Digital Marketing,John Smith,Leadership,68167,36,Female,UK,High,39.41,3,23.65,118.23,47.27,39.99,2023-02-14
644,Business Strategy,Michael Brown,Business,34472,64,Male,Germany,Medium,11.11,6,5.04,66.66,36.41,54.62,2023-07-13
645,Startup Guide,Michael Brown,Business,95962,56,Female,Australia,High,82.23,7,48.8,575.61,234.0,40.65,2024-05-07
646,Digital Marketing,Robert Wilson,Marketing,66018,47,Male,Germany,High,28.77,7,16.7,201.39,84.48,41.95,2024-08-27
647,Financial Freedom,Robert Wilson,Business,45777,63,Female,Australia,Medium,37.08,4,21.09,148.32,63.96,43.12,2023-01-01
648,Investment Basics,Sarah Johnson,Business,21718,32,Female,Germany,High,43.94,6,31.57,263.64,74.2,28.14,2023-01-29
649,Investment Basics,Sarah Johnson,Leadership,81777,49,Male,Canada,Low,75.83,2,45.22,151.66,61.22,40.37,2023-03-23
650,Investment Basics,Michael Brown,Business,88993,40,Female,Australia,Medium,36.97,5,17.82,184.85,95.73,51.79,2025-12-05
651,Corporate Success,Emily Davis,Business,31478,64,Female,UK,Medium,99.37,7,55.57,695.59,306.57,44.07,2024-05-12
652,Leadership Secrets,Emily Davis,Leadership,32260,28,Male,Australia,High,70.85,8,34.55,566.8,290.38,51.23,2024-10-13
653,Investment Basics,Sarah Johnson,Finance,17588,48,Male,Australia,Low,86.07,3,48.05,258.21,114.05,44.17,2025-04-14
654,Marketing 101,Michael Brown,Finance,66416,51,Female,UK,Low,21.87,1,12.71,21.87,9.16,41.9,2025-04-04
655,Leadership Secrets,Michael Brown,Marketing,48692,63,Male,Germany,High,85.14,7,67.67,595.98,122.29,20.52,2024-09-13
656,Management Skills,John Smith,Marketing,33923,22,Female,UK,Low,60.59,8,30.85,484.72,237.96,49.09,2025-01-21
657,Business Strategy,John Smith,Marketing,52750,24,Female,Germany,Medium,29.3,9,12.47,263.7,151.46,57.44,2023-12-24
658,Business Strategy,Jessica Taylor,Leadership,60966,39,Male,USA,High,51.64,7,31.83,361.48,138.7,38.37,2025-08-06
659,Management Skills,Emily Davis,Marketing,71614,53,Female,Australia,Low,97.42,3,46.0,292.26,154.26,52.78,2023-10-12
660,Financial Freedom,Emily Davis,Leadership,85275,57,Female,Germany,Medium,78.71,9,46.42,708.39,290.58,41.02,2024-04-19
661,Corporate Success,Michael Brown,Business,86415,23,Male,USA,Low,36.21,3,18.94,108.63,51.81,47.69,2024-05-07
662,Management Skills,Emily Davis,Finance,94953,25,Female,Germany,High,90.59,4,61.31,362.36,117.14,32.33,2025-09-21
663,Digital Marketing,Emily Davis,Finance,59773,51,Female,USA,Medium,44.76,6,32.5,268.56,73.56,27.39,2025-06-25
664,Investment Basics,Emily Davis,Marketing,92324,48,Male,UK,High,74.08,7,35.22,518.56,272.03,52.46,2025-02-22
665,Business Strategy,Sarah Johnson,Leadership,92546,62,Female,UK,High,62.3,6,46.33,373.8,95.82,25.63,2025-06-17
666,Digital Marketing,Emily Davis,Leadership,88917,54,Female,USA,High,97.6,6,51.54,585.6,276.33,47.19,2023-09-27
667,Corporate Success,John Smith,Marketing,93166,28,Male,USA,Low,38.72,6,29.92,232.32,52.82,22.74,2025-07-18
668,Digital Marketing,Michael Brown,Finance,97350,50,Female,Canada,High,61.09,7,39.52,427.63,150.98,35.31,2023-06-14
669,Startup Guide,Robert Wilson,Business,67097,21,Male,Australia,Low,34.44,2,20.54,68.88,27.79,40.35,2024-10-01
670,Corporate Success,Michael Brown,Leadership,88041,44,Male,Canada,Medium,74.95,3,39.1,224.85,107.54,47.83,2023-05-08
671,Business Strategy,Michael Brown,Business,43699,34,Male,Germany,High,73.91,9,42.99,665.19,278.29,41.84,2025-09-09
672,Startup Guide,John Smith,Marketing,92244,45,Male,Australia,Low,71.51,6,55.5,429.06,96.08,22.39,2025-01-18
673,Corporate Success,Emily Davis,Business,73925,42,Female,Canada,Medium,74.51,6,57.95,447.06,99.33,22.22,2024-07-11
674,Investment Basics,Jessica Taylor,Marketing,22936,33,Female,USA,High,44.17,1,19.56,44.17,24.61,55.71,2023-08-05
675,Marketing 101,Jessica Taylor,Finance,76214,20,Male,Australia,High,38.51,1,25.13,38.51,13.38,34.73,2024-12-02
676,Entrepreneur Mindset,Robert Wilson,Marketing,75255,59,Female,UK,High,47.73,9,27.83,429.57,179.09,41.69,2024-03-01
677,Financial Freedom,Robert Wilson,Leadership,11472,60,Male,USA,Medium,55.28,3,27.05,165.84,84.69,51.07,2024-04-04
678,Startup Guide,Emily Davis,Finance,85765,40,Male,Australia,Medium,51.76,5,33.65,258.8,90.57,34.99,2024-04-22
679,Startup Guide,Emily Davis,Marketing,65692,65,Female,Canada,Low,91.02,7,61.56,637.14,206.21,32.36,2025-12-19
680,Digital Marketing,Jessica Taylor,Leadership,50863,69,Male,USA,Medium,56.48,3,42.94,169.44,40.63,23.98,2024-04-10
681,Investment Basics,Robert Wilson,Finance,92654,19,Female,Australia,Low,70.24,3,28.59,210.72,124.95,59.3,2024-12-23
682,Management Skills,Robert Wilson,Marketing,16750,36,Female,Australia,Medium,95.41,2,41.46,190.82,107.89,56.54,2025-12-19
683,Business Strategy,Sarah Johnson,Finance,68632,59,Male,USA,Low,33.05,1,14.99,33.05,18.06,54.66,2025-09-01
684,Entrepreneur Mindset,Jessica Taylor,Marketing,66010,57,Female,Canada,High,40.3,5,17.56,201.5,113.7,56.43,2024-09-03
685,Leadership Secrets,Jessica Taylor,Leadership,53429,64,Female,Australia,Low,23.87,5,15.16,119.35,43.56,36.49,2023-10-28
686,Startup Guide,Robert Wilson,Leadership,80932,47,Female,Germany,High,50.45,9,27.06,454.05,210.53,46.37,2024-09-14
687,Leadership Secrets,Robert Wilson,Finance,43693,32,Male,UK,Low,24.51,7,12.87,171.57,81.5,47.5,2025-10-11
688,Corporate Success,Jessica Taylor,Marketing,43472,63,Male,UK,Low,81.02,5,41.5,405.1,197.62,48.78,2024-10-15
689,Financial Freedom,Jessica Taylor,Leadership,35305,25,Male,Germany,High,22.74,8,11.28,181.92,91.67,50.39,2024-12-29
690,Digital Marketing,Robert Wilson,Leadership,81287,53,Male,USA,Medium,27.35,7,12.19,191.45,106.1,55.42,2024-02-04
691,Marketing 101,Michael Brown,Marketing,18721,30,Female,Canada,Low,19.24,4,9.65,76.96,38.35,49.83,2024-01-16
692,Management Skills,Jessica Taylor,Leadership,52852,43,Female,USA,High,23.1,5,11.03,115.5,60.36,52.26,2023-05-03
693,Digital Marketing,John Smith,Leadership,45681,38,Female,Canada,Low,31.06,9,16.31,279.54,132.76,47.49,2025-10-04
694,Marketing 101,Michael Brown,Finance,82358,66,Male,USA,Low,90.41,4,52.76,361.64,150.6,41.64,2024-11-14
695,Entrepreneur Mindset,Sarah Johnson,Business,21771,39,Male,Canada,Medium,83.17,1,42.23,83.17,40.94,49.23,2023-10-04
696,Investment Basics,Emily Davis,Leadership,69154,21,Male,Canada,High,17.58,6,13.38,105.48,25.2,23.89,2025-10-01
697,Corporate Success,Jessica Taylor,Marketing,60061,43,Female,Australia,Medium,87.83,4,40.72,351.32,188.44,53.64,2023-11-07
698,Financial Freedom,Jessica Taylor,Leadership,37259,21,Male,USA,Medium,37.08,8,15.04,296.64,176.31,59.44,2023-03-09
699,Financial Freedom,Sarah Johnson,Finance,18809,19,Male,Canada,Low,60.99,3,36.77,182.97,72.67,39.71,2023-06-25
700,Marketing 101,Sarah Johnson,Business,63672,47,Female,Australia,Low,33.52,6,25.88,201.12,45.82,22.78,2023-12-14
701,Business Strategy,Robert Wilson,Leadership,52637,44,Male,USA,High,64.25,3,41.49,192.75,68.29,35.43,2024-03-02
702,Business Strategy,Michael Brown,Marketing,22814,69,Female,Australia,Low,29.35,5,18.94,146.75,52.03,35.45,2024-08-07
703,Entrepreneur Mindset,Robert Wilson,Business,36286,20,Female,Canada,Medium,49.94,2,27.34,99.88,45.2,45.25,2024-12-08
704,Marketing 101,Robert Wilson,Business,35037,63,Female,USA,Medium,72.93,8,37.9,583.44,280.24,48.03,2024-03-03
705,Management Skills,Robert Wilson,Business,68824,19,Male,Canada,High,18.94,9,15.15,170.46,34.14,20.03,2023-02-27
706,Business Strategy,Michael Brown,Business,52878,27,Female,Canada,Medium,24.84,2,17.28,49.68,15.12,30.43,2025-02-18
707,Leadership Secrets,Robert Wilson,Marketing,77951,54,Female,UK,Medium,78.56,6,45.91,471.36,195.9,41.56,2025-11-16
708,Corporate Success,Emily Davis,Marketing,19072,43,Male,Australia,Medium,98.66,5,45.21,493.3,267.24,54.17,2025-08-10
709,Digital Marketing,Emily Davis,Business,28294,64,Male,USA,High,18.06,6,13.82,108.36,25.46,23.49,2024-07-06
710,Digital Marketing,Robert Wilson,Business,16425,23,Male,UK,High,90.3,8,63.91,722.4,211.09,29.22,2025-01-14
711,Financial Freedom,Sarah Johnson,Leadership,33026,20,Male,Germany,Medium,51.12,3,25.64,153.36,76.45,49.85,2024-07-27
712,Digital Marketing,Jessica Taylor,Leadership,24721,66,Male,USA,Medium,97.17,6,51.12,583.02,276.3,47.39,2025-12-26
713,Startup Guide,Emily Davis,Leadership,63714,34,Female,Germany,Medium,70.64,9,33.48,635.76,334.45,52.61,2025-07-12
714,Entrepreneur Mindset,John Smith,Marketing,22921,57,Female,Germany,Medium,79.59,4,42.25,318.36,149.36,46.92,2024-03-03
715,Entrepreneur Mindset,Sarah Johnson,Leadership,11553,62,Male,Germany,Low,92.2,5,66.89,461.0,126.55,27.45,2023-08-17
716,Digital Marketing,John Smith,Marketing,73937,52,Male,USA,Low,75.19,6,55.71,451.14,116.9,25.91,2024-01-24
717,Financial Freedom,Jessica Taylor,Leadership,20253,69,Female,UK,High,44.12,8,33.45,352.96,85.33,24.17,2025-02-06
718,Financial Freedom,Robert Wilson,Finance,14305,47,Male,Australia,Low,19.58,7,7.85,137.06,82.09,59.89,2024-09-17
719,Marketing 101,Robert Wilson,Finance,73504,51,Male,USA,Low,59.65,5,45.82,298.25,69.16,23.19,2023-05-22
720,Entrepreneur Mindset,Robert Wilson,Business,15215,63,Female,USA,Low,78.21,2,53.4,156.42,49.63,31.73,2024-07-31
721,Financial Freedom,Emily Davis,Leadership,54575,66,Male,USA,Low,36.3,5,15.27,181.5,105.15,57.93,2023-12-27
722,Management Skills,Michael Brown,Business,35586,41,Female,USA,Medium,71.72,7,47.68,502.04,168.25,33.51,2024-08-01
723,Financial Freedom,John Smith,Leadership,37837,39,Female,Germany,Medium,85.99,4,45.37,343.96,162.48,47.24,2023-07-16
724,Marketing 101,Robert Wilson,Leadership,18451,61,Female,UK,Medium,42.41,9,19.63,381.69,205.02,53.71,2024-08-19
725,Digital Marketing,Jessica Taylor,Marketing,76511,64,Female,Germany,High,25.38,3,18.17,76.14,21.64,28.42,2024-09-21
726,Entrepreneur Mindset,Emily Davis,Finance,47612,53,Female,USA,High,26.68,5,16.63,133.4,50.27,37.68,2024-06-10
727,Marketing 101,Emily Davis,Leadership,69700,35,Male,UK,Low,48.35,8,22.15,386.8,209.58,54.18,2024-06-24
728,Startup Guide,Michael Brown,Business,96020,30,Female,Australia,Medium,96.47,3,50.95,289.41,136.56,47.19,2025-03-11
729,Marketing 101,Emily Davis,Leadership,41380,36,Female,Germany,Medium,51.05,2,28.62,102.1,44.85,43.93,2024-06-26
730,Marketing 101,Emily Davis,Business,71498,39,Female,UK,High,36.95,6,25.4,221.7,69.3,31.26,2024-05-14
731,Management Skills,Michael Brown,Finance,48937,40,Male,UK,Medium,84.73,3,40.15,254.19,133.75,52.62,2024-04-22
732,Financial Freedom,Jessica Taylor,Finance,42246,27,Female,Australia,Low,59.9,8,44.87,479.2,120.26,25.1,2025-08-14
733,Leadership Secrets,Jessica Taylor,Finance,24920,68,Male,Germany,Medium,30.16,1,20.47,30.16,9.69,32.12,2023-05-14
734,Marketing 101,Emily Davis,Business,11743,40,Female,Germany,High,44.5,6,29.48,267.0,90.1,33.75,2025-03-29
735,Digital Marketing,Jessica Taylor,Business,79410,69,Male,Australia,Low,10.14,7,4.94,70.98,36.39,51.27,2024-03-12
736,Business Strategy,Jessica Taylor,Leadership,86723,30,Male,UK,Low,70.14,8,36.07,561.12,272.56,48.57,2023-08-12
737,Marketing 101,Michael Brown,Marketing,18388,29,Male,Australia,Medium,47.78,6,35.62,286.68,72.96,25.45,2024-11-23
738,Leadership Secrets,Emily Davis,Leadership,53122,50,Female,UK,Low,28.84,5,14.43,144.2,72.05,49.97,2024-12-25
739,Corporate Success,Michael Brown,Business,91390,40,Female,Germany,High,59.76,6,42.07,358.56,106.14,29.6,2023-03-16
740,Entrepreneur Mindset,Robert Wilson,Business,78463,59,Male,Australia,Low,89.39,3,69.23,268.17,60.49,22.55,2024-10-31
741,Entrepreneur Mindset,Michael Brown,Business,17268,62,Male,UK,Low,21.95,6,16.61,131.7,32.06,24.35,2025-09-13
742,Digital Marketing,Emily Davis,Business,60100,40,Female,USA,High,41.44,2,32.31,82.88,18.26,22.03,2024-01-31
743,Digital Marketing,Jessica Taylor,Marketing,56397,24,Female,Australia,Medium,45.52,7,26.65,318.64,132.11,41.46,2023-12-24
744,Entrepreneur Mindset,Jessica Taylor,Leadership,34686,29,Female,Australia,Low,56.21,4,33.05,224.84,92.65,41.21,2024-02-29
745,Entrepreneur Mindset,Robert Wilson,Leadership,56457,36,Female,Canada,Medium,96.7,8,58.59,773.6,304.9,39.41,2023-10-24
746,Investment Basics,Jessica Taylor,Business,17548,24,Male,UK,Low,10.51,7,5.23,73.57,36.99,50.27,2025-07-15
747,Leadership Secrets,John Smith,Finance,34259,68,Female,UK,High,68.23,1,38.5,68.23,29.73,43.57,2024-06-04
748,Financial Freedom,John Smith,Finance,40388,69,Female,Australia,Low,41.79,5,23.11,208.95,93.4,44.7,2024-07-07
749,Management Skills,Jessica Taylor,Leadership,26522,65,Male,Germany,Medium,57.87,2,38.25,115.74,39.24,33.91,2024-09-17
750,Entrepreneur Mindset,Emily Davis,Business,16589,57,Male,Australia,High,87.02,2,67.41,174.04,39.22,22.54,2025-03-17
751,Corporate Success,Jessica Taylor,Leadership,94601,49,Male,UK,Low,42.66,5,21.86,213.3,103.98,48.75,2024-03-02
752,Startup Guide,Sarah Johnson,Business,18619,68,Male,Canada,Medium,82.58,4,35.3,330.32,189.13,57.26,2024-04-21
753,Startup Guide,Robert Wilson,Leadership,79916,25,Female,USA,Low,38.07,2,25.38,76.14,25.38,33.34,2023-02-09
754,Digital Marketing,Robert Wilson,Leadership,71082,57,Male,Germany,Medium,73.03,7,48.38,511.21,172.52,33.75,2025-06-23
755,Marketing 101,Sarah Johnson,Business,69823,48,Male,Australia,Medium,45.83,2,30.27,91.66,31.13,33.96,2023-11-20
756,Financial Freedom,Robert Wilson,Leadership,15018,46,Male,UK,High,71.96,7,44.86,503.72,189.67,37.65,2025-09-28
757,Management Skills,John Smith,Marketing,35862,53,Male,Canada,Low,74.64,7,46.39,522.48,197.72,37.84,2025-05-25
758,Entrepreneur Mindset,Jessica Taylor,Leadership,62273,39,Male,Germany,Low,48.11,2,29.2,96.22,37.82,39.31,2025-04-18
759,Corporate Success,Emily Davis,Finance,64325,20,Female,UK,High,43.54,3,30.24,130.62,39.89,30.54,2024-09-23
760,Entrepreneur Mindset,Sarah Johnson,Marketing,98267,35,Male,Australia,Medium,81.23,4,52.4,324.92,115.33,35.5,2024-01-04
761,Leadership Secrets,Sarah Johnson,Leadership,82815,26,Female,Australia,Medium,78.96,4,61.62,315.84,69.35,21.96,2024-07-01
762,Leadership Secrets,Emily Davis,Business,26444,60,Female,Germany,Medium,95.64,6,53.51,573.84,252.8,44.05,2025-05-11
763,Startup Guide,Michael Brown,Marketing,23078,18,Female,Australia,Medium,15.35,2,9.82,30.7,11.06,36.03,2023-11-26
764,Financial Freedom,Robert Wilson,Marketing,69872,32,Male,Australia,Low,19.56,2,12.78,39.12,13.56,34.66,2024-11-16
765,Entrepreneur Mindset,Jessica Taylor,Leadership,37110,56,Male,USA,High,12.75,3,5.64,38.25,21.33,55.76,2024-03-05
766,Marketing 101,Emily Davis,Marketing,31817,56,Male,Australia,Medium,62.09,7,24.88,434.63,260.47,59.93,2025-11-07
767,Financial Freedom,Robert Wilson,Finance,98717,64,Female,Australia,High,87.93,5,70.11,439.65,89.1,20.27,2023-06-17
768,Startup Guide,Sarah Johnson,Business,62283,45,Female,Canada,Low,19.25,1,14.1,19.25,5.15,26.78,2023-02-22
769,Investment Basics,Jessica Taylor,Business,47316,54,Female,Canada,Low,46.53,8,22.67,372.24,190.91,51.29,2025-04-28
770,Management Skills,Jessica Taylor,Leadership,75756,42,Male,Germany,Low,11.06,4,5.09,44.24,23.88,53.98,2023-11-04
771,Investment Basics,Emily Davis,Business,82581,54,Female,Germany,Low,23.55,6,9.63,141.3,83.5,59.09,2025-10-01
772,Digital Marketing,Sarah Johnson,Finance,68319,33,Female,UK,Medium,31.33,8,14.32,250.64,136.05,54.28,2024-12-08
773,Investment Basics,Michael Brown,Marketing,86790,38,Male,Australia,High,46.97,8,21.51,375.76,203.7,54.21,2025-12-02
774,Financial Freedom,Michael Brown,Leadership,70778,69,Male,USA,Medium,80.27,3,59.42,240.81,62.56,25.98,2023-04-04
775,Financial Freedom,Sarah Johnson,Leadership,80368,31,Female,UK,Medium,11.76,1,8.94,11.76,2.82,24.01,2024-08-06
776,Startup Guide,Sarah Johnson,Finance,48403,57,Male,Australia,Low,62.68,9,44.91,564.12,159.97,28.36,2024-02-22
777,Digital Marketing,Michael Brown,Leadership,14234,58,Female,USA,Medium,61.94,1,47.88,61.94,14.06,22.7,2023-01-06
778,Startup Guide,Sarah Johnson,Finance,11848,54,Male,USA,Low,28.82,1,20.2,28.82,8.62,29.91,2023-10-04
779,Digital Marketing,Michael Brown,Business,44050,46,Male,Australia,High,11.81,4,5.98,47.24,23.33,49.39,2024-09-24
780,Marketing 101,John Smith,Finance,16312,59,Female,Canada,Medium,18.04,1,14.08,18.04,3.96,21.96,2024-08-12
781,Marketing 101,Emily Davis,Finance,88953,64,Female,Canada,Low,26.19,3,20.41,78.57,17.33,22.06,2023-08-21
782,Startup Guide,John Smith,Leadership,89344,57,Male,USA,High,28.16,1,21.37,28.16,6.79,24.1,2023-03-05
783,Investment Basics,John Smith,Business,68570,48,Female,Germany,High,56.41,7,25.68,394.87,215.11,54.48,2025-12-29
784,Investment Basics,Emily Davis,Business,26570,37,Female,Germany,Medium,81.79,3,47.25,245.37,103.63,42.23,2024-06-19
785,Management Skills,Michael Brown,Marketing,93315,34,Male,USA,High,62.76,9,31.32,564.84,282.95,50.09,2023-12-30
786,Entrepreneur Mindset,Sarah Johnson,Business,73256,36,Male,USA,Low,78.85,2,52.5,157.7,52.71,33.42,2025-06-16
787,Management Skills,Emily Davis,Marketing,29615,52,Female,Germany,Medium,74.32,2,42.43,148.64,63.77,42.9,2025-03-14
788,Management Skills,John Smith,Leadership,18487,24,Female,Australia,Medium,75.47,7,38.96,528.29,255.57,48.38,2025-10-09
789,Investment Basics,Michael Brown,Marketing,93063,27,Female,Germany,Low,19.87,2,10.09,39.74,19.56,49.22,2024-01-23
790,Entrepreneur Mindset,Sarah Johnson,Business,44696,29,Male,Germany,Medium,77.28,8,56.97,618.24,162.52,26.29,2025-12-26
791,Marketing 101,Emily Davis,Finance,83430,58,Male,Canada,Low,33.0,1,20.15,33.0,12.85,38.94,2023-03-01
792,Corporate Success,Robert Wilson,Marketing,78701,54,Male,Australia,High,76.68,1,34.7,76.68,41.98,54.75,2025-03-22
793,Marketing 101,Robert Wilson,Business,24628,39,Female,USA,Medium,63.53,8,25.63,508.24,303.17,59.65,2024-07-12
794,Leadership Secrets,John Smith,Marketing,94323,47,Male,Germany,Low,20.89,8,9.99,167.12,87.2,52.18,2023-05-26
795,Corporate Success,John Smith,Leadership,90141,23,Male,UK,High,90.64,5,46.32,453.2,221.58,48.89,2025-09-09
796,Financial Freedom,Sarah Johnson,Business,31667,30,Female,Germany,Medium,20.59,8,14.38,164.72,49.67,30.15,2025-11-11
797,Investment Basics,Emily Davis,Business,13362,64,Female,UK,Medium,46.8,4,19.67,187.2,108.52,57.97,2025-01-23
798,Digital Marketing,Jessica Taylor,Finance,67955,21,Male,USA,Medium,17.83,7,7.32,124.81,73.59,58.96,2023-10-13
799,Management Skills,John Smith,Finance,91401,47,Male,Germany,High,31.69,2,23.06,63.38,17.26,27.23,2025-02-26
800,Business Strategy,Jessica Taylor,Business,55726,47,Female,USA,Low,31.16,4,19.84,124.64,45.26,36.31,2025-07-10
801,Corporate Success,John Smith,Marketing,15933,34,Female,Germany,Medium,69.94,8,51.38,559.52,148.45,26.53,2024-07-28
802,Digital Marketing,Emily Davis,Business,89595,58,Male,Germany,High,52.95,8,40.7,423.6,97.99,23.13,2024-08-20
803,Entrepreneur Mindset,Michael Brown,Finance,83622,45,Female,Canada,High,77.25,8,45.94,618.0,250.51,40.54,2023-04-08
804,Business Strategy,John Smith,Business,43604,57,Male,Germany,Low,23.37,8,15.73,186.96,61.12,32.69,2025-01-30
805,Startup Guide,Robert Wilson,Business,24401,39,Female,Germany,Medium,41.2,9,30.39,370.8,97.31,26.24,2024-07-28
806,Business Strategy,Jessica Taylor,Marketing,20436,54,Male,Australia,High,54.34,2,27.68,108.68,53.32,49.06,2025-08-07
807,Management Skills,Michael Brown,Marketing,10402,20,Male,USA,Low,66.8,4,49.1,267.2,70.79,26.49,2025-10-29
808,Entrepreneur Mindset,Michael Brown,Leadership,30775,41,Male,Canada,High,37.87,4,26.78,151.48,44.34,29.27,2024-10-03
809,Entrepreneur Mindset,Michael Brown,Finance,61681,18,Female,USA,Medium,50.48,5,30.98,252.4,97.52,38.64,2025-07-31
810,Management Skills,John Smith,Business,55984,27,Male,Canada,High,34.54,5,16.12,172.7,92.12,53.34,2023-07-22
811,Financial Freedom,Sarah Johnson,Business,94210,69,Female,Australia,High,34.06,3,16.39,102.18,53.02,51.88,2024-10-27
812,Entrepreneur Mindset,Jessica Taylor,Business,99371,44,Female,Australia,Medium,83.95,9,36.29,755.55,428.92,56.77,2024-05-06
813,Management Skills,John Smith,Leadership,13046,52,Male,UK,High,58.68,5,37.12,293.4,107.78,36.74,2024-10-26
814,Investment Basics,Robert Wilson,Leadership,91039,41,Female,USA,Medium,86.42,7,51.02,604.94,247.83,40.97,2023-06-14
815,Startup Guide,Sarah Johnson,Finance,49769,32,Female,Germany,Medium,34.93,1,18.25,34.93,16.68,47.76,2025-04-13
816,Leadership Secrets,Robert Wilson,Business,40199,34,Male,UK,High,54.22,6,26.44,325.32,166.68,51.24,2023-11-15
817,Financial Freedom,Robert Wilson,Marketing,22199,56,Female,UK,Medium,58.55,3,39.02,175.65,58.59,33.35,2024-03-11
818,Marketing 101,Robert Wilson,Marketing,48662,53,Male,Canada,Medium,94.49,2,45.12,188.98,98.75,52.25,2023-07-28
819,Business Strategy,Jessica Taylor,Leadership,85313,22,Male,UK,High,67.86,6,48.79,407.16,114.41,28.1,2024-02-05
820,Business Strategy,Jessica Taylor,Business,27908,59,Female,Germany,Medium,75.3,7,52.89,527.1,156.85,29.76,2023-04-11
821,Business Strategy,Emily Davis,Finance,47318,24,Male,Canada,High,86.23,3,61.53,258.69,74.11,28.65,2023-11-08
822,Corporate Success,Michael Brown,Finance,10304,40,Female,UK,Medium,61.03,1,43.05,61.03,17.98,29.46,2024-06-22
823,Investment Basics,John Smith,Finance,61918,20,Male,USA,Low,85.11,8,65.55,680.88,156.46,22.98,2023-09-10
824,Corporate Success,Robert Wilson,Business,79159,38,Male,Canada,Medium,84.34,8,33.78,674.72,404.45,59.94,2024-11-01
825,Startup Guide,Jessica Taylor,Marketing,39844,54,Male,Canada,Medium,51.02,3,24.27,153.06,80.24,52.42,2024-03-10
826,Entrepreneur Mindset,Emily Davis,Marketing,92543,28,Female,USA,Low,94.78,4,40.13,379.12,218.58,57.65,2024-04-20
827,Digital Marketing,Emily Davis,Business,73758,18,Female,Australia,Medium,51.21,5,21.93,256.05,146.38,57.17,2024-02-19
828,Entrepreneur Mindset,Emily Davis,Business,44783,23,Female,Australia,Low,75.62,3,58.25,226.86,52.1,22.96,2025-01-06
829,Digital Marketing,Michael Brown,Marketing,18951,46,Female,Australia,High,40.31,6,16.59,241.86,142.34,58.85,2023-09-30
830,Corporate Success,Robert Wilson,Finance,25172,47,Female,Australia,Low,20.01,5,9.94,100.05,50.35,50.32,2025-06-29
831,Management Skills,John Smith,Leadership,61934,33,Female,Australia,Low,73.85,5,30.88,369.25,214.85,58.18,2025-05-14
832,Financial Freedom,Robert Wilson,Leadership,75456,52,Female,USA,Medium,30.49,9,12.56,274.41,161.33,58.79,2023-10-15
833,Entrepreneur Mindset,Emily Davis,Finance,84714,22,Male,Australia,High,43.42,9,32.05,390.78,102.37,26.2,2024-04-05
834,Startup Guide,Jessica Taylor,Business,67292,48,Female,UK,High,22.2,9,11.25,199.8,98.51,49.3,2023-06-22
835,Management Skills,Michael Brown,Business,26560,63,Female,USA,High,24.13,5,12.11,120.65,60.09,49.8,2025-10-26
836,Corporate Success,John Smith,Business,86138,49,Male,USA,Low,43.78,4,27.5,175.12,65.11,37.18,2023-10-04
837,Financial Freedom,John Smith,Leadership,76361,26,Male,Canada,Low,35.76,8,22.13,286.08,109.05,38.12,2023-12-26
838,Startup Guide,Jessica Taylor,Finance,59051,52,Male,Canada,Medium,66.99,6,52.58,401.94,86.44,21.51,2023-12-07
839,Startup Guide,Sarah Johnson,Marketing,95114,57,Female,USA,High,65.86,1,37.28,65.86,28.58,43.4,2025-09-21
840,Leadership Secrets,Michael Brown,Leadership,26582,31,Female,UK,Low,11.59,4,6.67,46.36,19.69,42.47,2024-10-21
841,Financial Freedom,John Smith,Finance,82551,33,Male,Canada,High,45.67,6,22.4,274.02,139.64,50.96,2025-12-07
842,Business Strategy,John Smith,Marketing,63544,20,Female,USA,High,48.81,1,31.84,48.81,16.97,34.77,2024-12-24
843,Management Skills,Emily Davis,Leadership,71643,18,Male,Canada,Medium,22.97,6,10.53,137.82,74.64,54.16,2025-04-12
844,Startup Guide,Jessica Taylor,Finance,86687,45,Female,UK,Low,75.83,1,58.94,75.83,16.89,22.27,2023-03-27
845,Entrepreneur Mindset,Michael Brown,Marketing,96916,69,Male,UK,Medium,97.71,4,42.68,390.84,220.11,56.32,2023-03-28
846,Investment Basics,Robert Wilson,Marketing,88016,42,Male,Canada,Low,82.75,6,47.01,496.5,214.45,43.19,2024-06-06
847,Marketing 101,Michael Brown,Leadership,85236,57,Female,UK,High,20.56,2,14.38,41.12,12.36,30.06,2023-10-01
848,Leadership Secrets,Michael Brown,Business,22678,30,Male,USA,Low,91.76,3,59.41,275.28,97.05,35.25,2023-07-11
849,Marketing 101,Emily Davis,Finance,71178,38,Male,UK,Low,95.54,4,47.13,382.16,193.64,50.67,2024-04-23
850,Corporate Success,Emily Davis,Business,53861,52,Male,Australia,Low,85.06,5,52.71,425.3,161.77,38.04,2023-08-11
851,Digital Marketing,Emily Davis,Leadership,20303,34,Female,Canada,Medium,70.1,6,34.76,420.6,212.01,50.41,2023-05-12
852,Business Strategy,Michael Brown,Business,98321,63,Female,USA,Medium,57.17,8,34.41,457.36,182.1,39.82,2023-12-16
