Book_ID,Book_Title,Category,Publication_Year,Age_Group,Gender,Income_Level,Region,Marketing_Channel,Ad_Spend,Units_Sold,Price,Cost,Revenue,Total_Cost,Profit,Profit_Margin (%)
533,Brand Management,SEO,2023,56+,Female,High,London,Email,32.7,222,25.83,13.54,5734.259999999999,3005.8799999999997,2728.3799999999997,47.5803329461866
534,Social Media Strategy,Branding,2018,46-55,Female,High,Glasgow,Email,13.67,317,30.01,13.2,9513.17,4184.4,5328.77,56.01466177940687
535,Content Marketing,Analytics,2024,56+,Female,Medium,London,Google Ads,32.29,110,17.52,8.92,1927.2,981.2,946.0,49.08675799086758
536,SEO Mastery,Digital,2016,46-55,Female,Low,Manchester,Email,35.49,65,35.18,25.78,2286.7,1675.7,610.9999999999998,26.719727117680492
537,Consumer Psychology,Social Media,2017,36-45,Female,Medium,Leeds,Email,28.66,341,50.08,39.67,17077.28,13527.470000000001,3549.8099999999977,20.786741214057496
538,Marketing Research,Branding,2025,18-25,Male,Low,London,Email,37.31,333,32.08,19.17,10682.64,6383.610000000001,4299.029999999999,40.24314214463839
539,Marketing Research,Digital,2015,36-45,Male,High,Glasgow,Instagram,31.17,248,34.53,13.95,8563.44,3459.6,5103.84,59.60034752389226
540,Digital Marketing 101,Branding,2020,18-25,Male,Low,Manchester,Google Ads,47.65,402,52.44,23.91,21080.879999999997,9611.82,11469.059999999998,54.40503432494279
541,Email Marketing Guide,Branding,2020,18-25,Female,Medium,Manchester,Instagram,7.42,240,45.3,23.96,10872.0,5750.400000000001,5121.599999999999,47.10816777041942
542,Content Marketing,Social Media,2015,56+,Female,Medium,Glasgow,Organic,9.78,371,34.52,21.8,12806.920000000002,8087.8,4719.120000000002,36.84820393974508
543,Advertising Strategy,Analytics,2025,36-45,Female,Medium,Glasgow,Instagram,12.82,390,22.88,9.84,8923.199999999999,3837.6,5085.5999999999985,56.99300699300698
544,Marketing Research,SEO,2017,46-55,Female,Low,London,Organic,36.06,101,54.25,42.17,5479.25,4259.17,1220.08,22.267281105990783
545,Consumer Psychology,Analytics,2019,36-45,Male,Medium,Birmingham,Facebook,34.05,288,38.85,21.21,11188.800000000001,6108.4800000000005,5080.320000000001,45.40540540540541
546,SEO Mastery,Social Media,2017,56+,Male,Medium,Manchester,Facebook,45.14,456,21.06,16.11,9603.359999999999,7346.16,2257.199999999999,23.504273504273495
547,Marketing Research,Social Media,2024,18-25,Female,Medium,London,Organic,37.98,118,23.46,16.71,2768.28,1971.7800000000002,796.5,28.772378516624038
548,SEO Mastery,Social Media,2017,56+,Male,High,Glasgow,Organic,27.88,326,50.16,35.22,16352.159999999998,11481.72,4870.439999999999,29.78468899521531
549,Brand Management,Digital,2024,26-35,Male,High,London,Instagram,49.63,177,12.21,7.85,2161.17,1389.45,771.72,35.70843570843571
550,Brand Management,Analytics,2017,26-35,Female,Low,Glasgow,Organic,16.97,309,59.6,38.78,18416.4,11983.02,6433.380000000001,34.932885906040276
551,Email Marketing Guide,Analytics,2019,46-55,Female,Low,Leeds,Google Ads,42.49,479,16.52,10.82,7913.08,5182.78,2730.3,34.50363196125908
552,Social Media Strategy,Branding,2019,56+,Female,Medium,Glasgow,Facebook,24.21,417,49.8,32.44,20766.6,13527.48,7239.119999999999,34.859437751004016
553,Advertising Strategy,Branding,2018,46-55,Female,High,Glasgow,Facebook,34.19,444,29.74,18.48,13204.56,8205.12,4999.439999999999,37.861466039004696
554,Digital Marketing 101,Branding,2015,46-55,Female,Medium,Glasgow,Organic,37.73,451,34.61,27.5,15609.11,12402.5,3206.6100000000006,20.543195608205725
555,Email Marketing Guide,Social Media,2019,26-35,Female,Medium,Birmingham,Email,33.52,227,54.03,37.44,12264.81,8498.88,3765.9300000000003,30.705163797890066
556,Marketing Analytics,Analytics,2024,46-55,Male,High,Glasgow,Email,11.32,231,30.65,21.79,7080.15,5033.49,2046.6599999999999,28.907014681892335
557,Digital Marketing 101,Social Media,2019,26-35,Male,High,Manchester,Organic,24.93,170,36.87,27.62,6267.9,4695.400000000001,1572.499999999999,25.088147545429873
558,Content Marketing,Digital,2018,18-25,Female,High,Manchester,Google Ads,30.26,25,12.46,6.06,311.5,151.5,160.0,51.36436597110754
559,Consumer Psychology,Branding,2020,56+,Male,Low,London,Email,43.21,287,10.12,4.39,2904.4399999999996,1259.9299999999998,1644.5099999999998,56.62055335968379
560,Marketing Analytics,Social Media,2024,46-55,Female,Low,Birmingham,Organic,24.96,66,22.24,13.19,1467.84,870.54,597.3,40.69244604316546
561,Marketing Analytics,Social Media,2018,26-35,Female,Medium,London,Google Ads,46.34,71,44.03,26.67,3126.13,1893.5700000000002,1232.56,39.427662957074716
562,Email Marketing Guide,Digital,2021,36-45,Female,Low,Manchester,Google Ads,24.82,372,16.06,11.75,5974.32,4371.0,1603.3199999999997,26.836861768368614
563,Social Media Strategy,SEO,2021,46-55,Female,High,Manchester,Instagram,29.7,475,15.69,9.06,7452.75,4303.5,3149.25,42.25621414913958
564,Email Marketing Guide,Analytics,2016,18-25,Male,High,Leeds,Google Ads,40.83,336,30.55,19.2,10264.800000000001,6451.2,3813.6000000000013,37.15220949263504
565,Content Marketing,SEO,2017,18-25,Female,Low,Glasgow,Email,31.24,251,42.39,25.89,10639.89,6498.39,4141.499999999999,38.924274593064396
566,Marketing Research,Branding,2015,36-45,Male,Medium,Manchester,Email,48.21,99,45.6,18.94,4514.400000000001,1875.0600000000002,2639.34,58.46491228070175
567,Marketing Research,Social Media,2022,26-35,Female,Medium,London,Organic,34.72,81,18.92,12.22,1532.5200000000002,989.82,542.7000000000002,35.41226215644821
568,Social Media Strategy,Digital,2023,46-55,Female,Low,London,Organic,28.52,335,13.98,10.22,4683.3,3423.7000000000003,1259.6,26.895565092989983
569,Content Marketing,Digital,2018,26-35,Female,Medium,Glasgow,Google Ads,6.06,39,57.02,26.4,2223.78,1029.6,1194.1800000000003,53.70045598035777
570,Social Media Strategy,Analytics,2020,18-25,Male,Medium,Glasgow,Facebook,23.62,368,23.03,14.69,8475.04,5405.92,3069.120000000001,36.21363438992619
571,SEO Mastery,SEO,2023,26-35,Female,Medium,Leeds,Instagram,18.47,416,52.67,33.57,21910.72,13965.12,7945.6,36.26352762483387
572,Marketing Research,Analytics,2020,18-25,Female,High,Birmingham,Facebook,38.66,297,53.17,24.76,15791.49,7353.72,8437.77,53.432386684220425
573,Marketing Analytics,Social Media,2023,26-35,Female,High,London,Google Ads,14.37,95,48.63,21.85,4619.85,2075.75,2544.1000000000004,55.06888751799301
574,Advertising Strategy,Analytics,2018,36-45,Male,Low,Glasgow,Google Ads,14.23,243,18.44,14.6,4480.92,3547.7999999999997,933.1200000000003,20.824295010845994
575,Consumer Psychology,Digital,2022,56+,Male,High,London,Facebook,13.53,244,51.09,28.48,12465.960000000001,6949.12,5516.840000000001,44.255235858289296
576,Content Marketing,Digital,2023,36-45,Male,Medium,Glasgow,Instagram,10.65,322,48.46,23.79,15604.12,7660.38,7943.740000000001,50.90796533223278
577,Digital Marketing 101,Branding,2018,36-45,Female,High,Manchester,Facebook,19.0,374,39.84,18.67,14900.160000000002,6982.580000000001,7917.580000000001,53.137550200803204
578,Social Media Strategy,Branding,2019,56+,Male,Low,London,Organic,44.87,274,26.86,17.92,7359.639999999999,4910.080000000001,2449.5599999999986,33.283693224125074
579,Consumer Psychology,Social Media,2022,56+,Female,High,Manchester,Email,39.87,296,23.13,14.89,6846.48,4407.4400000000005,2439.039999999999,35.6247297881539
580,Digital Marketing 101,SEO,2024,46-55,Male,Medium,London,Organic,38.09,336,16.09,10.58,5406.24,3554.88,1851.3599999999997,34.24487259167184
581,Consumer Psychology,Analytics,2020,46-55,Male,Medium,Birmingham,Email,40.88,402,35.49,15.45,14266.980000000001,6210.9,8056.080000000002,56.46661031276417
582,Advertising Strategy,Social Media,2021,36-45,Female,Low,Leeds,Google Ads,17.12,278,39.26,29.74,10914.279999999999,8267.72,2646.5599999999995,24.24859908303617
583,Digital Marketing 101,Branding,2017,36-45,Male,High,Manchester,Instagram,44.93,195,27.97,15.54,5454.15,3030.2999999999997,2423.85,44.44047193421523
584,Email Marketing Guide,Analytics,2021,18-25,Female,High,Glasgow,Facebook,11.18,140,33.77,17.74,4727.8,2483.6,2244.2000000000003,47.46816701214095
585,Brand Management,Branding,2022,18-25,Female,High,Birmingham,Instagram,20.14,300,28.18,16.48,8454.0,4944.0,3510.0,41.51880766501065
586,Email Marketing Guide,Analytics,2024,46-55,Male,Medium,London,Facebook,31.4,490,42.05,23.38,20604.5,11456.199999999999,9148.300000000001,44.39952437574316
587,Marketing Research,SEO,2020,46-55,Female,Low,Manchester,Organic,9.63,286,55.06,41.04,15747.16,11737.44,4009.7199999999993,25.463131129676714
588,Brand Management,Social Media,2024,18-25,Female,High,London,Organic,37.86,329,18.2,14.05,5987.8,4622.45,1365.3500000000004,22.802197802197806
589,Email Marketing Guide,Analytics,2023,18-25,Male,Medium,London,Facebook,22.43,360,29.07,15.16,10465.2,5457.6,5007.6,47.8500171998624
590,Brand Management,Digital,2020,26-35,Male,Medium,London,Instagram,40.3,189,17.04,12.7,3220.56,2400.2999999999997,820.2600000000002,25.469483568075123
591,Brand Management,Digital,2023,26-35,Female,Medium,Leeds,Facebook,27.18,299,41.25,29.4,12333.75,8790.6,3543.1499999999996,28.727272727272723
592,Marketing Analytics,Analytics,2018,18-25,Male,High,Leeds,Google Ads,13.14,489,46.44,35.87,22709.16,17540.43,5168.73,22.760551248923342
593,Social Media Strategy,Analytics,2022,26-35,Female,High,Glasgow,Organic,38.06,386,56.6,28.2,21847.600000000002,10885.199999999999,10962.400000000003,50.1766784452297
594,Social Media Strategy,Analytics,2025,56+,Female,High,Manchester,Google Ads,16.35,172,23.94,15.1,4117.68,2597.2,1520.4800000000005,36.92564745196325
595,Marketing Analytics,Digital,2018,46-55,Male,High,Birmingham,Organic,27.09,280,57.51,29.32,16102.8,8209.6,7893.199999999999,49.01756216310206
596,Consumer Psychology,Digital,2016,46-55,Male,High,Birmingham,Organic,8.4,385,13.16,9.6,5066.6,3696.0,1370.6000000000004,27.051671732522802
597,SEO Mastery,Analytics,2024,18-25,Male,High,Birmingham,Email,32.8,105,40.15,16.15,4215.75,1695.7499999999998,2520.0,59.7758405977584
598,Consumer Psychology,Branding,2025,36-45,Male,High,London,Google Ads,34.96,271,12.86,8.05,3485.06,2181.55,1303.5099999999998,37.40279937791601
599,Digital Marketing 101,Branding,2023,18-25,Female,High,Leeds,Google Ads,22.04,374,54.69,29.3,20454.059999999998,10958.2,9495.859999999997,46.42530627171328
600,Digital Marketing 101,SEO,2019,26-35,Female,High,Manchester,Email,47.95,478,36.49,19.31,17442.22,9230.18,8212.04,47.08139216223623
601,Brand Management,Social Media,2018,36-45,Male,Medium,London,Instagram,44.34,362,43.47,28.6,15736.14,10353.2,5382.939999999999,34.20749942489073
602,Email Marketing Guide,Branding,2016,26-35,Male,High,Leeds,Google Ads,36.86,297,51.58,38.2,15319.26,11345.400000000001,3973.8599999999988,25.940286932919726
603,Email Marketing Guide,Digital,2015,56+,Female,Low,Leeds,Facebook,37.11,445,17.52,11.28,7796.4,5019.599999999999,2776.8,35.61643835616439
604,Social Media Strategy,Branding,2025,26-35,Female,Medium,Manchester,Email,16.36,92,11.93,8.84,1097.56,813.28,284.28,25.9010896898575
605,Content Marketing,SEO,2021,56+,Female,High,Manchester,Google Ads,34.56,234,53.94,27.28,12621.96,6383.52,6238.439999999999,49.42528735632183
606,Consumer Psychology,SEO,2020,56+,Female,Low,Manchester,Instagram,13.92,421,25.75,15.65,10840.75,6588.650000000001,4252.099999999999,39.22330097087378
607,Marketing Research,Social Media,2016,26-35,Male,High,London,Google Ads,11.48,232,16.45,9.54,3816.3999999999996,2213.2799999999997,1603.12,42.006079027355625
608,Advertising Strategy,Branding,2022,26-35,Female,Low,Glasgow,Organic,49.98,478,33.42,13.52,15974.76,6462.5599999999995,9512.2,59.54518252543387
609,Email Marketing Guide,Digital,2025,56+,Female,Low,Manchester,Facebook,33.01,127,39.92,24.86,5069.84,3157.22,1912.6200000000003,37.72545090180361
610,Advertising Strategy,Digital,2018,36-45,Male,Low,Glasgow,Email,24.39,491,11.55,7.68,5671.05,3770.8799999999997,1900.1700000000005,33.50649350649351
611,Brand Management,Analytics,2022,56+,Female,Low,London,Organic,17.97,201,23.74,15.12,4771.74,3039.12,1732.62,36.310025273799496
612,Advertising Strategy,Digital,2021,46-55,Female,Medium,Glasgow,Instagram,32.18,88,11.64,8.08,1024.3200000000002,711.04,313.2800000000002,30.584192439862555
613,Marketing Research,Social Media,2019,56+,Male,Medium,Birmingham,Organic,7.23,87,31.02,19.5,2698.74,1696.5,1002.2399999999998,37.13733075435203
614,Marketing Analytics,Social Media,2024,36-45,Male,Low,Glasgow,Organic,9.26,156,54.76,23.37,8542.56,3645.7200000000003,4896.839999999999,57.32286340394448
615,Marketing Research,Digital,2024,46-55,Male,High,Manchester,Instagram,6.48,116,59.13,26.41,6859.08,3063.56,3795.52,55.33570099780145
616,Advertising Strategy,Digital,2022,18-25,Female,Low,London,Organic,27.46,391,41.85,26.72,16363.35,10447.52,5915.83,36.152927120669055
617,Marketing Research,Analytics,2023,18-25,Female,Medium,Manchester,Email,32.03,280,18.08,9.22,5062.4,2581.6000000000004,2480.7999999999993,49.00442477876105
618,SEO Mastery,Digital,2019,36-45,Male,High,Birmingham,Google Ads,7.81,399,55.29,23.88,22060.71,9528.119999999999,12532.59,56.809549647314164
619,Brand Management,Analytics,2024,56+,Male,Medium,Manchester,Organic,37.46,253,35.81,20.48,9059.93,5181.4400000000005,3878.49,42.809271153309126
620,Consumer Psychology,Analytics,2019,26-35,Female,Medium,Manchester,Email,15.37,82,17.69,11.0,1450.5800000000002,902.0,548.5800000000002,37.81797625777276
621,Marketing Analytics,Digital,2016,36-45,Male,High,Manchester,Google Ads,35.83,366,56.09,29.81,20528.940000000002,10910.46,9618.480000000003,46.8532715279016
622,Email Marketing Guide,SEO,2019,46-55,Male,Low,Leeds,Google Ads,49.19,477,47.87,32.94,22833.989999999998,15712.38,7121.609999999999,31.188635888865672
623,Digital Marketing 101,SEO,2017,46-55,Male,Low,Birmingham,Organic,36.1,363,46.59,30.63,16912.170000000002,11118.69,5793.480000000001,34.256278171281394
624,Consumer Psychology,Analytics,2021,18-25,Female,Low,Manchester,Email,44.74,431,45.46,24.24,19593.260000000002,10447.439999999999,9145.820000000003,46.67839859216895
625,Digital Marketing 101,Digital,2024,46-55,Female,Low,Manchester,Organic,47.67,35,20.02,14.05,700.6999999999999,491.75,208.94999999999993,29.820179820179817
626,Brand Management,SEO,2019,36-45,Female,High,Manchester,Instagram,26.9,219,20.55,13.55,4500.45,2967.4500000000003,1532.9999999999995,34.063260340632596
627,Marketing Analytics,Digital,2022,46-55,Female,High,London,Google Ads,36.6,101,44.41,29.09,4485.41,2938.09,1547.3199999999997,34.496734969601434
628,Social Media Strategy,Digital,2015,36-45,Female,High,Leeds,Organic,43.34,134,20.99,13.04,2812.66,1747.36,1065.3,37.875178656503095
629,Email Marketing Guide,Digital,2017,26-35,Female,Medium,London,Google Ads,21.05,444,31.93,12.92,14176.92,5736.48,8440.44,59.536486063263396
630,SEO Mastery,Branding,2017,18-25,Male,High,Leeds,Email,16.76,82,49.1,33.32,4026.2000000000003,2732.2400000000002,1293.96,32.138492871690424
631,Social Media Strategy,Digital,2023,46-55,Female,Low,Manchester,Facebook,47.6,489,49.2,27.08,24058.800000000003,13242.119999999999,10816.680000000004,44.95934959349594
632,Brand Management,Branding,2019,36-45,Female,Medium,Birmingham,Organic,37.68,132,32.66,25.38,4311.12,3350.16,960.96,22.290263319044705
633,Consumer Psychology,Analytics,2023,56+,Male,Low,Glasgow,Organic,14.89,318,49.61,36.08,15775.98,11473.439999999999,4302.540000000001,27.272727272727277
634,SEO Mastery,SEO,2023,18-25,Female,Low,Glasgow,Google Ads,25.21,193,51.93,32.98,10022.49,6365.139999999999,3657.3500000000004,36.49143077219334
635,Marketing Research,SEO,2015,26-35,Female,High,Manchester,Email,40.84,196,42.74,21.41,8377.04,4196.36,4180.680000000001,49.90641085634067
636,Advertising Strategy,SEO,2016,36-45,Male,High,London,Instagram,29.62,207,21.42,10.31,4433.9400000000005,2134.17,2299.7700000000004,51.86741363211952
637,SEO Mastery,SEO,2019,26-35,Male,Low,Birmingham,Email,34.25,87,23.7,12.71,2061.9,1105.77,956.1300000000001,46.37130801687764
638,Brand Management,SEO,2018,26-35,Male,Low,Leeds,Organic,38.92,357,25.74,15.2,9189.18,5426.4,3762.7800000000007,40.94794094794095
639,Content Marketing,SEO,2024,46-55,Female,Medium,Manchester,Instagram,32.99,195,15.84,8.21,3088.8,1600.9500000000003,1487.85,48.16919191919191
640,Advertising Strategy,SEO,2023,46-55,Male,High,Birmingham,Email,29.3,353,23.66,14.34,8351.98,5062.0199999999995,3289.96,39.391377852916314
641,Digital Marketing 101,Analytics,2021,36-45,Female,Medium,Birmingham,Facebook,38.73,262,20.48,9.55,5365.76,2502.1000000000004,2863.66,53.369140625
642,Email Marketing Guide,Digital,2020,56+,Female,Medium,Leeds,Google Ads,37.74,22,32.77,25.92,720.94,570.24,150.70000000000005,20.90326518156851
643,Digital Marketing 101,Social Media,2021,36-45,Female,Medium,Birmingham,Email,33.34,308,55.42,24.56,17069.36,7564.48,9504.880000000001,55.68386863948034
644,SEO Mastery,Branding,2015,56+,Female,Low,London,Email,21.19,85,15.22,11.76,1293.7,999.6,294.1,22.73324572930355
645,Digital Marketing 101,Social Media,2015,26-35,Male,Medium,London,Facebook,23.26,60,46.01,35.22,2760.6,2113.2,647.4000000000001,23.451423603564447
646,Brand Management,Social Media,2022,18-25,Male,Medium,London,Organic,48.67,284,44.36,27.07,12598.24,7687.88,4910.36,38.976555455365194
647,Marketing Research,Digital,2016,36-45,Female,Low,Birmingham,Google Ads,10.06,158,14.79,10.2,2336.8199999999997,1611.6,725.2199999999998,31.034482758620683
648,Consumer Psychology,Digital,2024,36-45,Male,High,London,Email,17.08,228,56.13,32.24,12797.640000000001,7350.72,5446.920000000001,42.561909852128984
649,Email Marketing Guide,Digital,2025,56+,Female,High,Leeds,Instagram,27.16,131,38.42,25.05,5033.02,3281.55,1751.4700000000003,34.79958355023425
650,Digital Marketing 101,SEO,2023,26-35,Female,Medium,Birmingham,Email,42.65,220,28.19,15.12,6201.8,3326.3999999999996,2875.4000000000005,46.36395885065627
651,Digital Marketing 101,Analytics,2021,26-35,Female,Low,Glasgow,Google Ads,12.37,289,47.83,24.89,13822.869999999999,7193.21,6629.659999999999,47.96153042023834
652,SEO Mastery,SEO,2020,56+,Male,High,Birmingham,Email,17.46,35,22.87,14.44,800.45,505.4,295.05000000000007,36.860515959772634
653,Consumer Psychology,Analytics,2015,26-35,Female,Medium,Leeds,Facebook,7.96,182,44.68,26.77,8131.76,4872.14,3259.62,40.08504923903312
654,Social Media Strategy,Analytics,2015,46-55,Female,Medium,Glasgow,Email,36.77,165,11.99,7.58,1978.3500000000001,1250.7,727.6500000000001,36.78065054211843
655,Digital Marketing 101,Social Media,2016,18-25,Male,Low,Birmingham,Email,15.72,247,51.97,26.75,12836.59,6607.25,6229.34,48.527996921300755
656,Brand Management,Social Media,2020,36-45,Male,Medium,London,Instagram,22.49,385,32.41,17.72,12477.849999999999,6822.2,5655.649999999999,45.32551681579759
657,Content Marketing,Analytics,2020,18-25,Male,High,Manchester,Facebook,24.97,91,41.83,18.14,3806.5299999999997,1650.74,2155.79,56.633994740616785
658,Email Marketing Guide,Analytics,2016,36-45,Male,Low,Manchester,Facebook,45.11,365,21.06,8.86,7686.9,3233.8999999999996,4453.0,57.92972459639126
659,Digital Marketing 101,SEO,2015,46-55,Female,High,London,Email,23.51,499,43.85,21.99,21881.15,10973.009999999998,10908.140000000003,49.85176738882555
660,Brand Management,SEO,2024,26-35,Male,High,Manchester,Instagram,11.54,422,48.61,20.89,20513.42,8815.58,11697.839999999998,57.02530343550709
661,Brand Management,Social Media,2019,56+,Female,High,Manchester,Email,28.59,282,33.66,14.86,9492.119999999999,4190.5199999999995,5301.599999999999,55.85264408793821
662,Email Marketing Guide,Digital,2019,46-55,Male,Medium,London,Email,48.33,77,40.89,29.65,3148.53,2283.0499999999997,865.4800000000005,27.48838346784056
663,Social Media Strategy,Analytics,2016,18-25,Male,Medium,London,Google Ads,32.35,53,32.82,13.64,1739.46,722.9200000000001,1016.54,58.43997562461914
664,Brand Management,SEO,2020,56+,Male,High,Birmingham,Google Ads,49.25,70,54.7,36.3,3829.0,2541.0,1288.0,33.63802559414991
665,Content Marketing,Social Media,2023,26-35,Male,High,Birmingham,Instagram,42.85,132,34.89,17.76,4605.4800000000005,2344.32,2261.1600000000003,49.09716251074806
666,Brand Management,SEO,2016,46-55,Male,Low,London,Organic,6.62,358,52.09,39.0,18648.22,13962.0,4686.220000000001,25.129583413323097
667,Brand Management,Analytics,2024,56+,Male,Low,Leeds,Google Ads,34.63,205,50.07,29.74,10264.35,6096.7,4167.650000000001,40.60315558218495
668,Brand Management,Analytics,2016,46-55,Female,Medium,Manchester,Organic,17.9,339,30.53,15.94,10349.67,5403.66,4946.01,47.7890599410416
669,Marketing Research,Branding,2017,46-55,Male,Medium,Birmingham,Facebook,30.18,418,21.5,13.05,8987.0,5454.900000000001,3532.0999999999995,39.302325581395344
670,Marketing Research,Digital,2021,26-35,Male,Low,Manchester,Google Ads,17.57,488,30.3,16.75,14786.4,8174.0,6612.4,44.71947194719472
671,Social Media Strategy,Branding,2020,36-45,Male,High,Glasgow,Google Ads,20.7,332,51.31,32.11,17034.920000000002,10660.52,6374.4000000000015,37.41960631455857
672,Digital Marketing 101,Social Media,2022,56+,Male,Medium,London,Instagram,46.54,120,21.38,9.53,2565.6,1143.6,1422.0,55.42563143124416
673,Brand Management,SEO,2022,26-35,Female,High,Leeds,Organic,14.3,267,36.22,28.93,9670.74,7724.3099999999995,1946.4300000000003,20.12700165654335
674,Consumer Psychology,Social Media,2020,46-55,Male,Low,Glasgow,Google Ads,44.33,98,50.3,28.68,4929.4,2810.64,2118.7599999999998,42.982107355864805
675,Digital Marketing 101,Analytics,2025,26-35,Male,Medium,Glasgow,Google Ads,6.37,442,27.67,14.92,12230.140000000001,6594.64,5635.500000000001,46.07878568847127
676,Social Media Strategy,Branding,2024,36-45,Male,Medium,Glasgow,Instagram,9.09,207,42.11,28.81,8716.77,5963.67,2753.1000000000004,31.583946805984333
677,Marketing Analytics,Branding,2017,56+,Male,Low,London,Instagram,43.46,291,22.28,12.16,6483.4800000000005,3538.56,2944.9200000000005,45.421903052064636
678,Digital Marketing 101,Branding,2017,36-45,Female,Medium,Birmingham,Organic,33.38,209,15.46,11.34,3231.1400000000003,2370.06,861.0800000000004,26.64941785252265
679,Digital Marketing 101,Social Media,2015,18-25,Male,Low,London,Facebook,38.63,108,49.72,28.92,5369.76,3123.36,2246.4,41.8342719227675
680,Advertising Strategy,Analytics,2021,56+,Female,Medium,Birmingham,Facebook,14.42,36,14.95,10.28,538.1999999999999,370.08,168.11999999999995,31.23745819397993
681,SEO Mastery,SEO,2019,36-45,Male,Low,Glasgow,Email,29.17,98,23.57,10.44,2309.86,1023.12,1286.7400000000002,55.7064064488757
682,Advertising Strategy,SEO,2018,46-55,Female,Medium,Glasgow,Google Ads,38.17,155,52.76,38.96,8177.799999999999,6038.8,2138.999999999999,26.156178923426832
683,Content Marketing,Social Media,2024,56+,Female,High,Leeds,Organic,33.23,191,27.32,18.97,5218.12,3623.27,1594.85,30.563689604685212
684,Marketing Research,Branding,2018,56+,Male,High,Birmingham,Google Ads,26.23,266,58.65,28.43,15600.9,7562.38,8038.5199999999995,51.526001705029834
685,Marketing Research,Digital,2018,26-35,Male,High,Glasgow,Organic,48.19,198,58.99,27.02,11680.02,5349.96,6330.06,54.19562637735209
686,SEO Mastery,Social Media,2020,46-55,Female,Medium,Manchester,Organic,35.43,249,23.41,12.33,5829.09,3070.17,2758.92,47.33020076890218
687,Email Marketing Guide,Social Media,2022,18-25,Female,Medium,Leeds,Organic,45.85,368,12.05,9.52,4434.400000000001,3503.3599999999997,931.0400000000009,20.995850622406657
688,Email Marketing Guide,Analytics,2022,36-45,Male,High,London,Google Ads,37.84,396,45.25,22.75,17919.0,9009.0,8910.0,49.72375690607735
689,Social Media Strategy,SEO,2019,26-35,Female,High,Leeds,Instagram,38.1,205,32.55,18.96,6672.749999999999,3886.8,2785.949999999999,41.751152073732705
690,SEO Mastery,Social Media,2020,36-45,Female,Low,Manchester,Google Ads,8.6,306,15.04,6.2,4602.24,1897.2,2705.04,58.77659574468085
691,Digital Marketing 101,Social Media,2018,18-25,Female,Low,Birmingham,Organic,21.18,174,45.38,25.36,7896.120000000001,4412.64,3483.4800000000005,44.11635081533715
692,Email Marketing Guide,Branding,2025,18-25,Male,Low,London,Email,43.63,316,11.56,7.27,3652.96,2297.3199999999997,1355.6400000000003,37.110726643598625
693,Brand Management,Branding,2023,56+,Female,High,London,Facebook,15.47,280,53.51,41.8,14982.8,11704.0,3278.7999999999993,21.883760044851424
694,Consumer Psychology,Digital,2022,18-25,Female,High,Birmingham,Organic,10.2,17,16.93,10.27,287.81,174.59,113.22,39.33845245126994
695,Digital Marketing 101,Analytics,2024,36-45,Female,High,Leeds,Email,19.67,47,16.37,11.91,769.3900000000001,559.77,209.62000000000012,27.244960293219318
696,Content Marketing,Digital,2024,46-55,Male,Low,Glasgow,Instagram,14.92,123,18.78,11.62,2309.94,1429.26,880.6800000000001,38.12566560170394
697,Brand Management,Branding,2015,46-55,Male,Medium,Leeds,Organic,46.64,348,58.01,24.15,20187.48,8404.199999999999,11783.28,58.369246681606626
698,Brand Management,SEO,2016,56+,Female,High,Manchester,Email,44.06,65,44.66,23.49,2902.8999999999996,1526.85,1376.0499999999997,47.4025974025974
699,SEO Mastery,Branding,2023,36-45,Male,Medium,Glasgow,Organic,27.49,440,50.07,31.56,22030.8,13886.4,8144.4,36.968244457759134
700,Social Media Strategy,Analytics,2022,36-45,Female,Medium,Leeds,Google Ads,7.76,483,29.88,23.31,14432.039999999999,11258.73,3173.3099999999995,21.987951807228914
701,Content Marketing,Branding,2017,18-25,Male,Medium,Birmingham,Email,37.16,368,26.82,19.94,9869.76,7337.92,2531.84,25.652498135719615
702,Email Marketing Guide,Analytics,2022,36-45,Male,Low,Manchester,Google Ads,33.05,147,21.72,10.67,3192.8399999999997,1568.49,1624.3499999999997,50.87476979742173
703,SEO Mastery,Analytics,2015,26-35,Female,Medium,Manchester,Google Ads,48.67,111,34.03,16.61,3777.33,1843.71,1933.62,51.19012635909491
704,Email Marketing Guide,Analytics,2024,18-25,Male,High,Manchester,Email,30.15,343,37.59,18.06,12893.37,6194.58,6698.790000000001,51.95530726256984
705,SEO Mastery,Analytics,2018,26-35,Male,Low,Glasgow,Facebook,20.14,186,41.59,31.98,7735.740000000001,5948.28,1787.460000000001,23.106515989420544
706,SEO Mastery,Analytics,2017,56+,Male,High,London,Email,28.36,178,22.86,16.94,4069.08,3015.32,1053.7599999999998,25.896762904636915
707,SEO Mastery,SEO,2020,46-55,Female,High,Glasgow,Facebook,49.07,348,57.43,40.77,19985.64,14187.960000000001,5797.6799999999985,29.009228626153572
708,Social Media Strategy,Digital,2021,56+,Male,Low,Leeds,Organic,36.34,295,18.49,10.3,5454.549999999999,3038.5,2416.0499999999993,44.29421308815576
709,SEO Mastery,Social Media,2018,46-55,Male,High,London,Organic,35.24,270,58.28,35.07,15735.6,9468.9,6266.700000000001,39.824982841455046
710,Marketing Analytics,Digital,2021,56+,Female,High,Leeds,Email,15.83,384,10.74,6.29,4124.16,2415.36,1708.7999999999997,41.4338919925512
