Customer_ID,Customer_Age,Customer_Gender,Customer_Region,Corporate_Segment,Book_Category,Book_Title,Units_Sold,Unit_Cost,Unit_Price,Revenue,Profit,Profit_Margin,Purchase_Date
ae5810a2-7de8-447c-a4ca-12fedd03c3f5,32,Male,London,Enterprise,Technology,Advanced Python for Business,10,26.54,44.57,445.67,180.3,0.4,2025-01-15
21d67d4d-b0ec-42b7-ab65-d7d9b49ea04f,53,Male,London,SME,Marketing,Marketing Strategy 2026,18,14.57,31.9,574.15,311.89,0.54,2025-02-20
f2cf62a6-59d2-499c-8bd9-77518debc18a,53,Female,Glasgow,Enterprise,Data Science,Marketing Strategy 2026,45,20.91,30.78,1384.97,444.05,0.32,2024-07-18
a303de1d-0729-4f15-bdcd-373265c82345,36,Male,Leeds,SME,Leadership,Advanced Python for Business,39,19.88,28.85,1125.23,349.81,0.31,2024-07-14
85a809dd-ac05-455b-852e-4e4545aa40d4,29,Male,Glasgow,SME,Data Science,Data Analytics Handbook,28,22.47,33.0,923.97,294.71,0.32,2025-12-14
568db2f7-c03f-4635-8e88-05ffc37fbfe0,27,Male,Birmingham,SME,Data Science,Data Analytics Handbook,46,27.21,44.58,2050.52,798.79,0.39,2026-02-15
33f903fc-b62b-4d5b-b40a-400128c08bce,54,Female,Glasgow,Enterprise,Marketing,Leadership Principles,11,25.64,43.31,476.39,194.4,0.41,2025-08-06
92868cb0-827f-47d0-b868-1ebdbc44afa6,53,Male,Manchester,SME,Data Science,Marketing Strategy 2026,27,27.58,46.58,1257.68,513.1,0.41,2024-03-31
992b1613-8f33-45eb-9fb5-4d5def12badf,56,Female,Birmingham,SME,Data Science,Marketing Strategy 2026,13,11.04,16.64,216.35,72.87,0.34,2024-12-01
a3cf0a56-1d9d-4afa-9d49-383eb9c67729,56,Female,Manchester,Corporate,Leadership,Marketing Strategy 2026,48,15.15,20.36,977.08,249.86,0.26,2025-11-15
9dd37e6f-7f04-4fc2-b092-c3c8aebd4f13,42,Male,Manchester,SME,Finance,Leadership Principles,5,5.13,24.21,121.05,95.38,0.79,2025-10-04
9a031d16-1284-4b10-8341-d82474f0609d,23,Female,Glasgow,SME,Finance,Leadership Principles,43,29.77,46.12,1983.07,703.09,0.35,2024-06-15
bd14981b-c83c-40d9-a59e-cd7b1dee7672,55,Male,Leeds,Corporate,Marketing,Data Analytics Handbook,11,19.24,37.26,409.9,198.29,0.48,2024-05-17
fffe0b41-c543-4619-9fbb-1e0b9594e143,63,Female,London,Enterprise,Marketing,Marketing Strategy 2026,4,29.89,49.61,198.43,78.87,0.4,2025-05-06
d328b5ff-1788-449a-b97e-fb513f4d4713,44,Male,Glasgow,Corporate,Finance,Marketing Strategy 2026,18,25.82,36.26,652.63,187.86,0.29,2025-08-03
624a8649-43fa-45b7-ab1f-60df98d57dac,43,Male,London,SME,Leadership,Corporate Finance Guide,10,22.43,37.16,371.58,147.3,0.4,2024-10-24
f0d9fd7a-b5d2-4af4-8e3a-d0cdd796cae3,38,Male,Manchester,Enterprise,Finance,Marketing Strategy 2026,22,9.48,25.06,551.34,342.7,0.62,2025-04-04
bb057585-633c-4b35-ab92-94468156a870,51,Female,Birmingham,Enterprise,Data Science,Data Analytics Handbook,20,22.49,40.06,801.27,351.45,0.44,2025-01-20
e1ba60b9-cb87-482d-ae4f-b1c15e59e9db,57,Female,Manchester,SME,Leadership,Marketing Strategy 2026,2,19.61,37.12,74.24,35.01,0.47,2024-06-23
b59d8688-af87-461c-9884-8d6addbe93da,47,Female,London,SME,Marketing,Data Analytics Handbook,40,6.3,11.78,471.04,219.05,0.47,2025-03-30
79e7978b-f9f1-47b7-a420-75f69f6b8cd7,44,Female,London,SME,Marketing,Leadership Principles,27,29.4,44.66,1205.72,411.8,0.34,2024-10-05
5e611059-204e-434f-b23c-3c7a15653124,29,Male,Glasgow,Enterprise,Leadership,Leadership Principles,31,10.41,25.77,798.99,476.41,0.6,2025-07-09
0a4c3b6a-0df9-4fee-95f8-0e1309e70de7,38,Female,Manchester,Enterprise,Data Science,Marketing Strategy 2026,49,6.68,26.31,1288.97,961.88,0.75,2025-04-20
1a0c0c2f-5bd5-494b-b342-b7550e67a921,55,Male,Leeds,Enterprise,Technology,Leadership Principles,7,18.8,35.64,249.47,117.89,0.47,2026-01-19
b4b5908e-eaa8-42e2-bcf9-18fa31aa90f8,61,Female,Leeds,SME,Marketing,Data Analytics Handbook,37,15.96,28.91,1069.66,479.08,0.45,2026-01-31
af4d1f0e-1f79-4e06-a5bc-ea31bf94eaaa,49,Male,Leeds,Corporate,Data Science,Leadership Principles,39,10.81,17.76,692.56,270.86,0.39,2025-03-27
2a87700c-f54e-4d74-822f-94beb92de81a,39,Female,Manchester,SME,Marketing,Leadership Principles,31,10.26,27.4,849.34,531.2,0.63,2025-09-15
2824a991-005f-4de9-9e84-7315a7c69090,31,Female,Birmingham,Enterprise,Finance,Corporate Finance Guide,38,20.43,27.77,1055.27,278.91,0.26,2025-05-12
990c85b0-65d9-4ccb-a987-af053004eabb,55,Male,Glasgow,Corporate,Technology,Marketing Strategy 2026,42,16.49,26.09,1095.64,403.07,0.37,2025-11-17
cf7ba2fe-8288-4ac0-8c93-d7e65fb76173,36,Male,Glasgow,Corporate,Finance,Leadership Principles,42,29.79,44.76,1879.81,628.45,0.33,2025-05-10
c320806c-940e-401a-9261-2a3a92c4c243,37,Male,Leeds,Enterprise,Marketing,Leadership Principles,13,5.4,18.24,237.08,166.94,0.7,2024-12-22
c2e24e20-e6a0-4ff5-90fc-2444dc433fe2,37,Male,Leeds,SME,Finance,Data Analytics Handbook,18,14.04,31.93,574.78,322.14,0.56,2024-12-30
14e085d2-2d23-454a-8bd2-d8d924c7d00e,40,Male,London,Enterprise,Leadership,Leadership Principles,6,27.25,44.51,267.09,103.61,0.39,2025-08-08
be73e25b-5334-40fd-b4eb-66a0af4d49c6,59,Male,Leeds,Corporate,Marketing,Leadership Principles,32,18.82,29.4,940.77,338.64,0.36,2025-04-27
dec7eb81-6f9e-4a99-a7c3-941e792c9ddc,43,Female,Glasgow,Enterprise,Finance,Marketing Strategy 2026,16,17.27,28.37,453.88,177.57,0.39,2025-01-27
006570af-3be8-42b6-90f6-57cab669cde4,52,Male,Glasgow,Enterprise,Leadership,Corporate Finance Guide,12,28.47,46.88,562.59,220.92,0.39,2025-08-31
96dd9758-c9da-42b0-b636-3e1e730a6692,41,Male,Leeds,Corporate,Data Science,Advanced Python for Business,21,5.63,14.42,302.83,184.58,0.61,2024-07-23
ca30079a-ce61-4698-b867-642d3edb797f,38,Female,Leeds,Corporate,Finance,Data Analytics Handbook,13,24.81,39.22,509.92,187.33,0.37,2025-07-21
375942c0-353e-41d2-86fb-972c5b4c19d0,44,Female,Birmingham,Enterprise,Marketing,Data Analytics Handbook,27,7.34,19.64,530.18,331.88,0.63,2025-11-05
a0db2e65-b3fb-4be1-90b0-95993f696da1,37,Male,Manchester,Enterprise,Technology,Corporate Finance Guide,25,16.7,28.7,717.41,299.86,0.42,2024-11-27
b3be5199-d0f4-469c-b056-073c0288c9af,51,Female,Glasgow,SME,Data Science,Data Analytics Handbook,29,22.6,41.63,1207.26,551.8,0.46,2025-01-03
da448541-b0f7-4db8-a8a2-bdee37851910,36,Male,Leeds,Enterprise,Leadership,Data Analytics Handbook,19,6.14,20.84,395.87,279.28,0.71,2024-02-24
a6b9d243-dea4-48bf-b9a3-7e3c3c632078,30,Female,London,SME,Marketing,Advanced Python for Business,33,6.26,11.78,388.73,182.28,0.47,2025-11-19
c5858c1b-fce7-4ec6-be13-1c24cdc0cc5b,54,Male,London,Corporate,Marketing,Leadership Principles,12,10.39,20.43,245.13,120.48,0.49,2025-11-30
440ba765-e5a3-4b19-8896-457a89970293,60,Male,London,Corporate,Technology,Data Analytics Handbook,11,14.49,31.52,346.67,187.24,0.54,2025-12-30
69c569cd-bb7c-4107-a71b-c8c421fef0f6,43,Female,Glasgow,Corporate,Marketing,Corporate Finance Guide,6,26.41,43.94,263.63,105.16,0.4,2025-06-27
9aa95d65-3979-41a6-8929-7bff3ead9aaa,42,Male,Manchester,SME,Marketing,Leadership Principles,24,12.07,23.35,560.37,270.69,0.48,2024-11-15
230e4c24-a432-4822-aa9f-ebd604cbc9c8,49,Female,Glasgow,SME,Leadership,Leadership Principles,38,19.93,34.73,1319.86,562.43,0.43,2024-03-30
bdc20d38-d8c6-4113-aeeb-e598c419e699,34,Female,Manchester,Corporate,Finance,Leadership Principles,36,13.76,32.45,1168.35,672.98,0.58,2024-02-26
e87adf09-9ca0-4afd-a8e0-ec97a03a3825,61,Female,Birmingham,Corporate,Technology,Advanced Python for Business,35,20.57,40.42,1414.66,694.81,0.49,2025-05-02
63e01b6e-a5aa-42b4-80e1-ea2aab85c822,29,Female,Manchester,Enterprise,Leadership,Marketing Strategy 2026,12,29.79,42.91,514.89,157.38,0.31,2025-10-16
7ff9a30b-3524-4883-82b7-8f5872220f94,52,Female,Glasgow,Corporate,Technology,Marketing Strategy 2026,12,7.31,14.75,177.01,89.3,0.5,2024-04-24
c3917e5c-09b8-477f-a19d-38ca905bdfc5,30,Female,Leeds,Enterprise,Marketing,Marketing Strategy 2026,42,11.17,23.23,975.7,506.7,0.52,2024-05-07
6354ba80-842e-45ec-a920-d941da42740e,37,Male,Birmingham,Corporate,Data Science,Leadership Principles,27,12.36,19.08,515.12,181.49,0.35,2025-04-29
f82641f1-3548-415b-9104-a373ead5e661,41,Female,Leeds,SME,Finance,Corporate Finance Guide,31,15.28,26.32,815.8,342.12,0.42,2024-10-05
8a46753b-a0ef-49b8-8af4-6726d86b6f69,46,Female,London,Enterprise,Data Science,Data Analytics Handbook,21,23.24,42.35,889.27,401.17,0.45,2024-05-27
b9dd7430-5089-427d-a466-0407734e28d3,36,Female,London,Corporate,Finance,Advanced Python for Business,15,18.29,27.61,414.08,139.79,0.34,2025-01-09
86aeb554-fca8-4991-874d-eedfee7d8141,44,Female,Birmingham,Enterprise,Data Science,Leadership Principles,48,18.67,37.2,1785.77,889.74,0.5,2026-02-02
9e4cdf68-ce02-4b92-9996-86f01f549419,61,Female,Manchester,Corporate,Leadership,Corporate Finance Guide,3,26.83,39.67,119.02,38.54,0.32,2025-11-15
bb4dac9f-95b2-4b6c-bfb1-632627b3f0ec,58,Female,Birmingham,Corporate,Data Science,Data Analytics Handbook,5,7.07,15.88,79.39,44.05,0.55,2024-04-16
a08fe4e4-9769-4b8b-91fc-d59db53853ba,61,Female,Birmingham,Enterprise,Marketing,Leadership Principles,1,6.68,20.6,20.6,13.92,0.68,2024-09-18
3903d3b1-a2b5-4ef4-b1f3-a5f7ecf25ad1,29,Male,Glasgow,Corporate,Leadership,Advanced Python for Business,13,10.58,28.67,372.75,235.26,0.63,2024-07-03
cbbbe149-a4f1-470b-b65a-6df7ecc39ccc,55,Male,Leeds,Corporate,Leadership,Corporate Finance Guide,21,24.84,30.32,636.63,115.01,0.18,2024-06-23
8795a94f-20a9-4207-ab83-7cf436011ed1,22,Male,London,SME,Technology,Advanced Python for Business,47,16.45,24.85,1167.76,394.7,0.34,2024-07-26
b04a7852-a695-48bb-803e-2585060676e9,56,Male,London,Corporate,Technology,Data Analytics Handbook,38,25.59,42.9,1630.17,657.8,0.4,2024-04-01
27ad191c-5ffa-4696-8b53-2811824ce719,27,Male,Glasgow,SME,Data Science,Marketing Strategy 2026,14,7.12,19.12,267.65,168.01,0.63,2025-03-01
ad4fb156-63cd-420b-adf4-6dc8912075c6,27,Male,Manchester,Corporate,Finance,Advanced Python for Business,35,24.54,33.67,1178.59,319.77,0.27,2025-05-09
03b32604-b180-44f9-8b20-b3c5f3613894,27,Female,Birmingham,Enterprise,Technology,Leadership Principles,20,5.82,17.95,359.01,242.68,0.68,2025-02-16
d23cb2b3-5415-434b-a728-14e20216c87a,28,Female,Leeds,SME,Marketing,Marketing Strategy 2026,13,19.05,34.78,452.09,204.38,0.45,2024-03-28
96756de7-e5be-4250-a7d6-dcd9c91103c7,40,Female,Leeds,SME,Technology,Leadership Principles,35,6.1,21.5,752.54,539.0,0.72,2025-01-15
5b798a57-1a48-44c3-a2c1-2b65226b7902,28,Male,Manchester,Corporate,Marketing,Leadership Principles,17,25.37,39.54,672.25,241.02,0.36,2024-06-30
2ada685f-f108-4c78-9079-f09dafb356fd,58,Female,Leeds,SME,Leadership,Leadership Principles,14,15.33,30.47,426.53,211.92,0.5,2025-07-15
ed3bf5f6-0c49-4fcf-832b-347946599daa,23,Male,Birmingham,Enterprise,Marketing,Corporate Finance Guide,45,15.48,23.0,1035.12,338.54,0.33,2024-07-14
38e50498-ed8b-4e5c-bef2-30366a5c3c0e,60,Female,Glasgow,Corporate,Marketing,Advanced Python for Business,7,12.83,30.37,212.62,122.83,0.58,2025-07-18
33b9f948-72fd-48fa-a06b-18f5addbcf24,60,Female,Manchester,SME,Data Science,Data Analytics Handbook,29,12.87,18.52,536.98,163.73,0.3,2024-04-25
babdbaf9-2f60-49a3-80fd-b6111c814cd7,25,Male,Manchester,Enterprise,Technology,Corporate Finance Guide,46,5.2,24.35,1120.06,880.79,0.79,2026-01-29
47843872-3609-4c0a-b916-f613e0aa7b66,24,Female,Birmingham,SME,Finance,Leadership Principles,48,12.71,26.31,1262.75,652.59,0.52,2024-08-30
4b671d6c-46b5-44d6-84bf-543d3803d9c0,26,Female,Birmingham,Enterprise,Finance,Leadership Principles,19,13.11,21.62,410.72,161.66,0.39,2025-09-22
3d6876db-1dcd-45fa-a723-9dc5b5d150c1,63,Male,London,SME,Finance,Advanced Python for Business,13,14.56,28.85,375.0,185.77,0.5,2024-11-29
5513edaf-c2cc-4d9e-ace4-e82354d2af1f,31,Male,Glasgow,SME,Data Science,Leadership Principles,23,8.01,27.09,623.02,438.79,0.7,2025-01-22
d52a892c-bc07-4837-a07a-7c14e1296a7c,55,Male,London,Enterprise,Technology,Corporate Finance Guide,28,18.66,29.92,837.74,315.22,0.38,2024-04-08
4f4b947f-a0a5-44e0-a478-c33ec5b7d8a8,46,Female,Birmingham,Enterprise,Technology,Marketing Strategy 2026,41,22.26,32.37,1327.1,414.44,0.31,2024-05-27
20baa415-1d71-4a27-86ab-fcd83082c7a6,28,Male,London,Enterprise,Technology,Leadership Principles,22,10.87,28.33,623.2,383.95,0.62,2026-01-12
3df8a6bd-0d87-43d5-94fb-3c6079c31cca,37,Male,Birmingham,Enterprise,Marketing,Data Analytics Handbook,11,5.9,24.8,272.82,207.94,0.76,2024-12-27
fb89df73-cec1-474f-aeee-e86ea82e1c56,64,Male,Manchester,Corporate,Leadership,Advanced Python for Business,44,23.28,42.48,1869.13,844.86,0.45,2024-07-15
aca8984b-8014-4d4b-801c-ee61b5c3031a,29,Male,Leeds,Corporate,Marketing,Corporate Finance Guide,15,6.55,19.58,293.66,195.46,0.67,2026-01-09
65f07765-bf4a-4a75-835f-fa6651775461,42,Female,Glasgow,Enterprise,Leadership,Leadership Principles,36,10.54,20.31,731.08,351.48,0.48,2025-07-31
330ccb05-b4f0-46ff-8340-602fa192e3b1,51,Male,Manchester,SME,Data Science,Leadership Principles,37,6.26,20.66,764.45,532.68,0.7,2024-04-20
81333f90-29c5-48e2-bd93-0737646a6201,36,Female,Leeds,SME,Data Science,Advanced Python for Business,3,17.31,28.94,86.83,34.89,0.4,2024-04-10
0e3cb79f-e0e1-490e-af9a-612b10c6a09d,41,Male,Leeds,Enterprise,Technology,Data Analytics Handbook,29,10.21,19.66,570.16,273.93,0.48,2024-04-24
2324af7f-13fb-4ef1-b0ef-a51cb0a103b7,44,Female,Glasgow,SME,Data Science,Leadership Principles,19,25.68,39.46,749.67,261.68,0.35,2025-08-20
f39faf33-aefe-4d07-955f-fb1fca5bf937,30,Male,Birmingham,SME,Leadership,Corporate Finance Guide,36,27.15,45.59,1641.15,663.67,0.4,2025-03-21
824877b0-3445-4a88-b25d-5adb0cee5430,26,Female,Birmingham,Corporate,Technology,Leadership Principles,18,8.53,21.71,390.81,237.31,0.61,2024-12-09
15d30913-b759-4e06-a6fc-cd20c863907f,30,Female,Leeds,SME,Technology,Marketing Strategy 2026,42,11.77,17.98,755.35,261.17,0.35,2024-10-20
fca7ff04-c553-4426-81b1-c3e128036900,52,Male,Manchester,SME,Leadership,Advanced Python for Business,19,19.45,37.44,711.3,341.84,0.48,2025-01-30
e10c8a0f-4706-42e9-a9a5-4b5c060429a8,53,Female,Glasgow,SME,Marketing,Corporate Finance Guide,17,15.69,25.64,435.9,169.22,0.39,2025-05-19
a4de42d1-23a9-4adf-8ff8-b17a579bb160,47,Male,Manchester,SME,Finance,Corporate Finance Guide,7,8.23,14.72,103.06,45.45,0.44,2025-12-01
aa8f5e02-047f-410d-965b-205677b71086,49,Male,Manchester,SME,Technology,Advanced Python for Business,47,17.31,25.23,1185.85,372.48,0.31,2024-10-05
b15516e8-646b-46c8-bf01-05b420d9620a,32,Female,Manchester,SME,Marketing,Data Analytics Handbook,26,26.64,33.18,862.72,170.11,0.2,2024-11-02
83791b8e-3652-43d1-b3a8-7278f01cc00c,23,Male,Manchester,Enterprise,Leadership,Leadership Principles,27,8.38,15.65,422.65,196.47,0.46,2024-06-25
893f6dc7-8d8d-4b50-b1b1-0947ea2ca23e,61,Male,Glasgow,Corporate,Technology,Data Analytics Handbook,42,24.21,32.61,1369.56,352.55,0.26,2024-04-03
dd04c458-2a24-462a-82d9-d56669f6ab6b,64,Male,London,Enterprise,Technology,Corporate Finance Guide,20,21.26,29.45,588.91,163.7,0.28,2025-01-01
39804cdc-5881-4bfa-adcb-a2b27e3fc45b,47,Male,Manchester,Corporate,Technology,Leadership Principles,12,28.22,38.2,458.41,119.75,0.26,2024-03-10
bd0b97d8-95e5-4024-b4c3-8c5b65e1334a,45,Female,Birmingham,Enterprise,Finance,Advanced Python for Business,36,17.07,33.73,1214.27,599.83,0.49,2025-11-14
d3eeb6f4-c76c-4b44-ba42-d06bc7b5f6f7,41,Male,Glasgow,Enterprise,Data Science,Advanced Python for Business,28,6.26,24.62,689.25,513.96,0.75,2024-06-28
44d52ea8-875b-44eb-925a-77007ca000a5,43,Female,Leeds,Corporate,Leadership,Data Analytics Handbook,12,8.19,25.19,302.28,204.04,0.67,2024-05-24
0dfee6ca-174b-4ced-b4e9-b1c94c2a3078,57,Female,Manchester,Enterprise,Marketing,Data Analytics Handbook,33,27.51,44.39,1464.85,557.13,0.38,2025-06-29
1ad20eee-c669-47ce-8af2-f66593b598e8,42,Female,Birmingham,Enterprise,Leadership,Corporate Finance Guide,4,11.8,20.07,80.27,33.07,0.41,2024-11-02
6a1c37a4-7855-4e4e-ab8b-a657c71a895d,53,Male,Leeds,Corporate,Finance,Leadership Principles,7,21.63,34.98,244.83,93.44,0.38,2024-10-19
7b18a416-e4b9-4d6d-8fcb-4c5502bf0f0b,61,Female,Birmingham,Enterprise,Marketing,Corporate Finance Guide,23,21.24,27.8,639.31,150.68,0.24,2025-09-08
cff30a53-c785-4858-93e8-cc0fe6ec7b49,40,Female,Glasgow,SME,Leadership,Marketing Strategy 2026,28,5.34,15.18,425.09,275.55,0.65,2024-07-04
6861c3e8-7f10-452d-9a45-a1c89238efde,52,Female,Manchester,Corporate,Data Science,Leadership Principles,25,27.47,40.77,1019.16,332.42,0.33,2025-11-11
be8bde24-0227-4c0a-9b1a-8519c997b3d2,41,Female,Birmingham,SME,Marketing,Data Analytics Handbook,1,10.64,21.49,21.49,10.85,0.5,2026-02-12
08872af8-dc6c-4e16-b426-f1b5925a6c0e,24,Male,Manchester,Corporate,Finance,Corporate Finance Guide,20,7.19,13.18,263.57,119.74,0.45,2025-09-02
bf218493-1334-405a-a054-d41561dcc6d7,50,Female,Birmingham,Corporate,Marketing,Leadership Principles,8,17.23,35.12,280.95,143.15,0.51,2025-02-12
5b210a14-ff99-4818-935e-977dac876a00,41,Male,Leeds,Corporate,Leadership,Marketing Strategy 2026,12,8.21,21.89,262.63,164.13,0.62,2026-01-13
9dfc934e-4787-464f-9439-be252151db57,64,Male,Glasgow,Corporate,Leadership,Leadership Principles,45,17.5,33.45,1505.37,717.92,0.48,2024-11-25
1663fadd-2219-47b2-87ed-b7322605fa60,40,Female,Leeds,Enterprise,Technology,Marketing Strategy 2026,43,17.3,34.25,1472.71,728.75,0.49,2025-01-03
89b9f0e5-641c-4df2-84f7-2ab7a2a392ec,30,Female,Birmingham,SME,Marketing,Leadership Principles,28,16.96,30.75,860.88,385.94,0.45,2025-03-12
6df40791-f4a8-412a-a0d0-ee1952f69ad8,47,Female,Birmingham,SME,Technology,Marketing Strategy 2026,11,16.85,22.85,251.4,66.0,0.26,2024-08-05
d79a853f-0978-4a8a-b738-b375e1c91128,63,Female,London,SME,Marketing,Leadership Principles,38,11.79,22.78,865.72,417.53,0.48,2025-01-07
e519357e-a0f6-4815-b4d2-a5b49ce869b5,60,Male,Leeds,Corporate,Leadership,Advanced Python for Business,11,23.26,33.73,371.01,115.2,0.31,2025-04-24
bebc53fa-3e34-42fe-bcb1-17b52b2720b5,45,Female,London,Corporate,Finance,Data Analytics Handbook,37,24.26,34.32,1269.87,372.2,0.29,2024-04-17
908394c2-fdba-4571-8cdf-a08e8324d3ca,32,Female,London,SME,Technology,Marketing Strategy 2026,4,22.55,32.52,130.09,39.88,0.31,2024-05-08
53bf3cda-0b42-41f9-abd0-2b767128fd04,44,Female,Leeds,SME,Finance,Advanced Python for Business,45,14.25,27.51,1237.85,596.57,0.48,2025-12-31
1b3539ff-ce83-428f-9578-fe330f737619,57,Female,Birmingham,Enterprise,Leadership,Corporate Finance Guide,33,25.39,37.4,1234.04,396.03,0.32,2024-10-11
3dcc04bd-213b-472e-8680-6c3297ebac16,36,Female,London,SME,Technology,Marketing Strategy 2026,29,7.66,14.37,416.75,194.65,0.47,2024-12-31
62574bee-1609-4dc4-94cb-2312bbb840a1,44,Male,Manchester,SME,Finance,Advanced Python for Business,38,21.49,33.12,1258.66,441.96,0.35,2024-07-01
eb3210d5-7fab-4b04-8402-0262acaa50ef,59,Male,Leeds,Corporate,Finance,Leadership Principles,7,9.94,17.65,123.54,53.95,0.44,2024-12-20
26da487b-d883-4f93-bfcb-acef3bfcf498,25,Male,Manchester,Corporate,Technology,Corporate Finance Guide,17,14.79,22.23,377.97,126.48,0.33,2025-07-16
b68dcbe3-a427-4f74-9f1b-d98c6e6047c7,40,Female,Manchester,SME,Marketing,Marketing Strategy 2026,24,7.46,14.21,341.09,161.93,0.47,2024-09-05
c1d9d845-854a-4db0-aa36-e76b5404138d,50,Female,Birmingham,SME,Marketing,Marketing Strategy 2026,28,19.82,27.04,757.25,202.31,0.27,2025-06-13
7f89a195-876d-4ccf-b635-4228d8d3760b,47,Female,London,Enterprise,Marketing,Advanced Python for Business,39,14.29,28.5,1111.68,554.42,0.5,2024-11-11
ee9d37ef-4e86-4434-af8f-5833dfb37971,47,Male,Glasgow,Corporate,Technology,Advanced Python for Business,18,20.75,38.18,687.28,313.74,0.46,2025-06-30
1796f446-63c8-470f-bd85-86d17725f5d5,29,Female,Birmingham,Corporate,Technology,Data Analytics Handbook,6,29.27,36.93,221.58,45.94,0.21,2024-06-21
c2f6d74a-adc7-41d5-9ebd-049aae711aa1,58,Female,Birmingham,SME,Finance,Data Analytics Handbook,10,5.26,23.69,236.88,184.26,0.78,2024-07-07
557d7fbe-b475-4f55-9b97-c3ffaad489de,36,Female,Leeds,SME,Data Science,Leadership Principles,43,5.32,13.72,590.09,361.22,0.61,2025-05-31
e96046e2-a19b-4415-8ef4-63e0e3a4727f,39,Female,Glasgow,Enterprise,Finance,Leadership Principles,43,6.36,20.36,875.31,601.65,0.69,2024-05-03
39afb6e3-20ea-45aa-80bf-6523561c5a92,39,Female,London,Enterprise,Data Science,Advanced Python for Business,4,6.21,23.52,94.07,69.23,0.74,2025-11-20
5935b29e-025b-4654-b5cb-c6f725c045d2,42,Male,Birmingham,SME,Leadership,Leadership Principles,25,25.65,40.12,1003.0,361.8,0.36,2025-08-02
689135b5-8a30-45ce-bc95-2b1c2934e684,43,Female,Glasgow,SME,Data Science,Advanced Python for Business,45,5.36,17.53,789.0,547.88,0.69,2025-01-23
3a10291a-305e-4b86-aa5a-2002ac672268,36,Male,Glasgow,SME,Marketing,Marketing Strategy 2026,39,12.08,29.64,1156.06,684.78,0.59,2025-11-10
d8742c0e-6d1d-4b43-a0f3-4ce41de30e4a,27,Female,Glasgow,Corporate,Marketing,Marketing Strategy 2026,35,23.56,32.22,1127.69,303.18,0.27,2025-11-01
238e914d-0c6c-4b6f-bb4b-2da0ac074d0d,25,Male,Glasgow,SME,Data Science,Data Analytics Handbook,20,14.57,32.16,643.14,351.74,0.55,2025-05-21
bf4ad9c3-de69-445d-9c9e-0a4183cf0c9d,34,Male,London,SME,Technology,Corporate Finance Guide,14,29.86,37.89,530.49,112.39,0.21,2025-10-05
05743ce9-96ec-4009-951c-d7d896e51e4a,22,Female,Birmingham,Enterprise,Finance,Corporate Finance Guide,44,27.57,40.44,1779.47,566.43,0.32,2024-06-21
1bb5a84a-a5c4-45ad-93ef-a3e26fcf1a6c,35,Male,Leeds,Corporate,Marketing,Data Analytics Handbook,26,28.42,48.18,1252.78,513.77,0.41,2025-12-09
686a7553-442b-4cae-9888-9a1774e55e07,64,Female,Leeds,Enterprise,Marketing,Leadership Principles,13,28.72,35.86,466.22,92.8,0.2,2024-11-11
74fd3192-9190-4a71-9767-245153f14f2f,53,Male,London,Corporate,Leadership,Corporate Finance Guide,27,9.25,15.08,407.11,157.44,0.39,2025-09-24
f03e08bc-e6a6-4487-b92f-a207f3300b94,27,Female,Glasgow,Corporate,Data Science,Corporate Finance Guide,8,7.46,26.81,214.49,154.81,0.72,2024-09-17
486cc2f8-693b-42a6-8832-a83ac026a705,23,Female,Glasgow,Enterprise,Leadership,Data Analytics Handbook,18,6.27,20.54,369.67,256.73,0.69,2025-09-15
009897a5-54f1-4656-af9c-e3fd68528f19,40,Male,Glasgow,Enterprise,Data Science,Leadership Principles,11,12.02,22.26,244.9,112.74,0.46,2025-09-22
c4fe0ada-8ad7-4d83-a038-fac1b2d30f25,43,Male,Birmingham,Enterprise,Leadership,Leadership Principles,43,17.25,31.71,1363.42,621.81,0.46,2024-06-10
01f03ee7-c3f9-4b69-a241-018d48e0164c,49,Male,Leeds,Corporate,Finance,Data Analytics Handbook,19,15.5,29.18,554.34,259.83,0.47,2024-08-03
cc9d9f96-ce79-43e4-b7bd-322e71374eef,61,Female,Glasgow,Enterprise,Leadership,Leadership Principles,35,22.3,29.4,1029.04,248.49,0.24,2024-09-16
e3671985-ac90-475b-a874-5a0540aec911,29,Female,Glasgow,Enterprise,Data Science,Corporate Finance Guide,46,21.89,32.83,1510.02,503.24,0.33,2025-12-15
137dbc7b-a85f-43c0-b84b-f166e0189a9a,64,Male,Glasgow,SME,Technology,Corporate Finance Guide,23,15.23,25.54,587.48,237.26,0.4,2024-05-13
602a8891-0f63-4b5e-b146-f3e2d7f7175d,39,Female,Birmingham,SME,Marketing,Advanced Python for Business,27,21.4,29.38,793.25,215.52,0.27,2024-02-26
09d34dec-8c27-402c-ab61-4101f4de9495,27,Male,London,Corporate,Data Science,Corporate Finance Guide,27,16.83,22.48,606.84,152.54,0.25,2024-08-10
a61c40a0-14da-4a5b-bde6-8a19df4b3416,34,Male,Leeds,Corporate,Data Science,Leadership Principles,48,24.91,40.93,1964.71,769.22,0.39,2024-02-27
6446fa34-d486-40de-bd82-31b5ff457c47,62,Female,Birmingham,Corporate,Data Science,Data Analytics Handbook,25,19.98,32.69,817.2,317.64,0.39,2024-03-06
1a10f623-8b19-459b-9ea2-aa2aa4422c2f,56,Male,Birmingham,Enterprise,Finance,Leadership Principles,3,12.97,19.54,58.61,19.71,0.34,2024-08-10
