Book_Title,Author,Genre,Price,Quantity_Sold,Revenue,Cost,Profit,Profit_Margin (%),Customer_Age,Customer_Gender,Customer_Region,Customer_Income,Customer_Education
Generative AI Applications,Emily Johnson,AI,87.61,13,1138.93,62.78904476555463,322.67241804778985,28.331189629546138,62,Other,Canada,116870,Master
Prompt Engineering Mastery,Michael Brown,AI,95.46,9,859.14,60.94123794993407,310.66885845059335,36.160446312660724,63,Other,UK,104585,Master
Transformers Explained,John Smith,Data Science,23.24,19,441.55999999999995,10.237312166262518,247.0510688410121,55.94960341539363,49,Other,Australia,103308,High School
Natural Language Processing Guide,David Wilson,Technology,93.39,13,1214.07,69.00174277700104,317.04734389898636,26.114420412248585,49,Female,Canada,71567,Bachelor
Prompt Engineering Mastery,John Smith,Programming,54.29,11,597.1899999999999,33.24904934952794,231.45045715519262,38.75658620459027,22,Male,UK,77913,PhD
LLM Fine-Tuning Handbook,John Smith,Programming,33.24,1,33.24,24.487553817757217,8.752446182242785,26.33106553021295,53,Male,UK,22637,PhD
Generative AI Applications,David Wilson,AI,51.32,7,359.24,32.43878733761908,132.16848863666644,36.79113924859883,63,Male,USA,92778,PhD
AI Ethics and Society,Emily Johnson,AI,98.2,15,1473.0,61.264562113234284,554.0315683014858,37.6124622064824,59,Other,Canada,62025,High School
Natural Language Processing Guide,Michael Brown,Data Science,54.34,1,54.34,24.023913649442264,30.31608635055774,55.789632592119496,66,Other,UK,119508,Master
Transformers Explained,Michael Brown,Education,39.59,12,475.08000000000004,18.486308733983314,253.24429519220027,53.30561067445488,59,Female,USA,102464,Bachelor
AI Ethics and Society,John Smith,Technology,67.01,7,469.07000000000005,52.858164975134635,99.0628451740576,21.11898974013635,56,Male,Germany,48742,Master
Machine Learning Foundations,David Wilson,Education,31.61,15,474.15,15.532986425967321,241.15520361049016,50.86053012980917,33,Other,USA,31831,PhD
Generative AI Applications,Sarah Davis,Education,16.83,19,319.77,13.312207658311157,66.83805449208799,20.901915280385275,50,Male,USA,105092,Master
Prompt Engineering Mastery,Emily Johnson,AI,21.6,1,21.6,13.235725784369638,8.364274215630363,38.723491739029456,66,Female,UK,110879,High School
Natural Language Processing Guide,John Smith,AI,21.52,17,365.84,9.776872117126372,199.63317400885165,54.56843811744251,38,Female,India,108370,High School
Natural Language Processing Guide,Michael Brown,AI,23.67,17,402.39000000000004,10.408193255671966,225.45071465357663,56.02791188985228,26,Female,India,66762,Bachelor
LLM Fine-Tuning Handbook,Sophia Taylor,Education,22.49,3,67.47,10.874941180068836,34.84517645979349,51.6454371717704,23,Male,Australia,118958,Bachelor
Transformers Explained,Sophia Taylor,Technology,67.68,12,812.1600000000001,52.1308537984459,186.58975441864936,22.97450679898657,68,Other,India,108741,PhD
Deep Learning with Python,David Wilson,AI,26.37,6,158.22,14.916456566214139,68.72126060271516,43.43399102687091,62,Other,USA,38830,Bachelor
Machine Learning Foundations,David Wilson,Programming,41.11,11,452.21,22.946521102875483,199.79826786836966,44.18262928028342,52,Female,Australia,75044,Master
AI Ethics and Society,John Smith,Technology,90.71,3,272.13,47.648375976670195,129.1848720699894,47.471749557193036,56,Other,UK,93948,High School
Advanced AI Systems,Sarah Davis,Programming,52.66,8,421.28,24.16171082033462,227.98631343732302,54.117525977336456,39,Female,Canada,89202,High School
Advanced AI Systems,Michael Brown,Technology,70.08,14,981.12,41.70744475969754,397.21577336423445,40.48595211230374,58,Male,USA,57045,High School
Natural Language Processing Guide,John Smith,AI,25.51,14,357.14000000000004,11.531007572743661,195.7058939815888,54.79808869955445,22,Female,USA,106322,Bachelor
LLM Fine-Tuning Handbook,Sarah Davis,Data Science,27.31,10,273.09999999999997,20.050786102240547,72.59213897759449,26.580790544706883,59,Male,Australia,91051,High School
Intro to LLMs,David Wilson,AI,13.68,2,27.36,7.4988123088984775,12.362375382203044,45.184120548987735,40,Female,UK,46627,High School
Natural Language Processing Guide,Sophia Taylor,Education,25.2,14,352.8,13.858019963240507,158.78772051463292,45.007857288728154,34,Other,Germany,35198,High School
Advanced AI Systems,Emily Johnson,Education,35.07,9,315.63,20.67736217876171,129.5337403911446,41.03974286067376,29,Other,USA,89521,PhD
Advanced AI Systems,Sophia Taylor,Technology,25.93,3,77.78999999999999,14.978492640955178,32.85452207713446,42.23489147336992,40,Female,Germany,49475,PhD
Machine Learning Foundations,Michael Brown,Education,17.98,8,143.84,14.347018542242642,29.063851662058866,20.20568107762713,33,Other,Germany,39403,Bachelor
Prompt Engineering Mastery,Michael Brown,AI,20.86,16,333.76,12.894660075445518,127.4454387928717,38.184755151267886,20,Other,India,23681,High School
Intro to LLMs,Sophia Taylor,Programming,51.47,2,102.94,22.40389667762586,58.13220664474828,56.47193184840516,47,Other,UK,111555,Bachelor
Natural Language Processing Guide,Sophia Taylor,AI,28.57,6,171.42000000000002,18.363394259541156,61.23963444275307,35.7249063369228,39,Male,Germany,113122,High School
Machine Learning Foundations,Sarah Davis,Technology,42.78,12,513.36,19.705910419589387,276.8890749649274,53.936628285204804,26,Other,UK,62292,High School
LLM Fine-Tuning Handbook,John Smith,Education,55.31,5,276.55,22.808464452036212,162.50767773981894,58.76249421074632,46,Male,India,25629,High School
Machine Learning Foundations,David Wilson,Programming,72.14,2,144.28,56.867735586510676,30.54452882697865,21.17031385291007,64,Female,UK,113246,Bachelor
Natural Language Processing Guide,Sarah Davis,Data Science,13.54,16,216.64,9.605486636551198,62.95221381518081,29.05844433861744,54,Other,USA,115864,Bachelor
Generative AI Applications,Emily Johnson,Programming,81.95,5,409.75,64.90797277132329,85.21013614338358,20.795640303449318,40,Other,Germany,97814,High School
Deep Learning with Python,Sophia Taylor,Programming,66.51,15,997.6500000000001,39.31747823118374,407.88782653224393,40.8848620791103,30,Other,UK,28417,Master
Natural Language Processing Guide,Emily Johnson,AI,17.36,12,208.32,10.63999629629849,80.64004444441812,38.709698754040964,49,Female,Canada,54765,Bachelor
Transformers Explained,Emily Johnson,Data Science,88.62,4,354.48,41.41520841342133,188.8191663463147,53.266521763234785,63,Male,UK,94499,PhD
Advanced AI Systems,Sarah Davis,Technology,92.88,15,1393.1999999999998,46.32510471555414,698.3234292666878,50.12370293329658,69,Male,Germany,76574,Bachelor
Intro to LLMs,David Wilson,Technology,15.5,11,170.5,11.399005132397535,45.110943543627116,26.45803140388687,64,Other,India,110545,High School
Intro to LLMs,Michael Brown,Programming,34.92,16,558.72,18.943201118938557,255.62878209698312,45.75257411529623,65,Female,India,47675,Master
Prompt Engineering Mastery,John Smith,Programming,82.56,6,495.36,60.32873769465294,133.38757383208235,26.92740104814324,40,Female,Germany,92267,High School
Deep Learning with Python,Michael Brown,Education,77.34,14,1082.76,52.87004857454362,342.5793199563893,31.63945102851872,62,Female,USA,60563,PhD
Transformers Explained,David Wilson,Data Science,26.61,18,478.98,12.529807328593737,253.44346808531276,52.91316298912538,34,Female,USA,31332,Bachelor
Advanced AI Systems,Michael Brown,Programming,28.84,12,346.08,17.389901279557346,137.40118464531184,39.70214535521031,57,Female,India,39177,Bachelor
Intro to LLMs,Sophia Taylor,Education,43.34,11,476.74,29.079186605848477,156.86894733566675,32.90450713925132,38,Male,India,109254,High School
Transformers Explained,Sophia Taylor,Data Science,53.61,13,696.93,26.484138034253228,352.636205554708,50.59851140784699,19,Male,Germany,88447,High School
Machine Learning Foundations,Sarah Davis,Technology,65.64,11,722.04,48.06655753221514,193.3078671456334,26.772459579196916,54,Male,USA,77104,PhD
Prompt Engineering Mastery,Emily Johnson,Education,43.2,16,691.2,26.694621922380833,264.0860492419067,38.20689369819252,23,Other,India,104335,Master
Natural Language Processing Guide,David Wilson,Data Science,51.63,15,774.45,24.064578825740643,413.4813176138904,53.39031798229586,61,Female,USA,100730,PhD
Natural Language Processing Guide,David Wilson,Education,77.27,15,1159.05,48.92688264389553,425.14676034156696,36.6806229534159,35,Other,India,24951,Master
Generative AI Applications,Michael Brown,Programming,13.3,4,53.2,10.638477438109465,10.646090247562142,20.011447833763423,47,Female,UK,48333,Bachelor
Advanced AI Systems,Sarah Davis,AI,32.72,11,359.91999999999996,15.058025282890757,194.28172188820164,53.97914033346346,39,Male,Canada,41673,Master
Transformers Explained,Michael Brown,Technology,74.2,19,1409.8,53.9213456859476,385.2944319669955,27.329722795218863,50,Other,Australia,60870,Master
AI Ethics and Society,Michael Brown,Programming,90.57,15,1358.55,43.738390567478845,702.4741414878173,51.707639872497694,47,Male,UK,91101,Bachelor
Intro to LLMs,David Wilson,Programming,56.05,4,224.2,39.961146346495156,64.35541461401937,28.704466821596508,34,Female,Australia,42821,Bachelor
LLM Fine-Tuning Handbook,Michael Brown,Data Science,57.89,13,752.57,40.165886387799446,230.41347695860725,30.616883075143477,60,Female,India,45494,Bachelor
LLM Fine-Tuning Handbook,Emily Johnson,Education,19.65,19,373.34999999999997,10.221846570819398,179.1349151544314,47.9804245759827,49,Female,Canada,119477,PhD
Natural Language Processing Guide,Michael Brown,Technology,50.27,2,100.54,26.659651247985963,47.22069750402808,46.967075297422,59,Male,Canada,94160,Bachelor
AI Ethics and Society,Emily Johnson,Programming,57.94,14,811.16,41.54347578013262,229.55133907814331,28.299144321483226,68,Female,India,20835,High School
LLM Fine-Tuning Handbook,David Wilson,Data Science,31.82,4,127.28,18.601278475301715,52.87488609879314,41.542179524507496,31,Male,India,38646,Bachelor
Deep Learning with Python,Sarah Davis,Technology,34.23,16,547.68,23.698360449122085,168.5062328140466,30.767278851527646,27,Other,USA,97360,Bachelor
Deep Learning with Python,Sophia Taylor,Education,43.96,14,615.44,20.18615324728084,332.8338545380683,54.08063410536661,64,Female,India,57335,Bachelor
Advanced AI Systems,Emily Johnson,Programming,11.81,15,177.15,8.75148296170294,45.877755574455904,25.89768872393785,68,Female,Germany,89351,Master
AI Ethics and Society,Sarah Davis,Programming,38.99,3,116.97,26.682958041377454,36.92112587586763,31.564611332707216,53,Female,India,22429,PhD
Deep Learning with Python,Sarah Davis,Programming,29.03,8,232.24,22.143419896190093,55.09264083047927,23.722287646606645,51,Other,Germany,61950,Bachelor
Deep Learning with Python,Emily Johnson,Technology,39.47,16,631.52,17.877895120204148,345.4736780767336,54.705104838601095,26,Female,India,80654,PhD
Natural Language Processing Guide,David Wilson,Technology,20.78,10,207.8,13.24113652699729,75.38863473002712,36.27941998557609,59,Male,USA,88143,High School
LLM Fine-Tuning Handbook,John Smith,Technology,90.15,4,360.6,57.66428829655413,129.9428468137835,36.03517659838699,45,Male,Germany,111186,High School
Advanced AI Systems,Sarah Davis,Technology,63.42,18,1141.56,34.33459206619078,523.5373428085659,45.86157037812869,28,Female,UK,117889,Bachelor
Transformers Explained,Sarah Davis,Data Science,71.12,2,142.24,41.49045284614625,59.259094307707514,41.66134301722969,31,Female,Germany,97527,High School
Machine Learning Foundations,David Wilson,AI,81.03,17,1377.51,33.64305842935073,805.5780067010376,58.48073746840586,56,Other,USA,106704,PhD
Intro to LLMs,David Wilson,Data Science,54.86,13,713.18,38.31115268763115,215.135015060795,30.165598454919518,64,Other,Australia,51099,Master
Intro to LLMs,Michael Brown,Programming,17.82,4,71.28,11.043570633185825,27.105717467256703,38.02710082387304,36,Other,Germany,59385,Bachelor
Prompt Engineering Mastery,David Wilson,Data Science,58.34,11,641.74,24.68344518641904,370.2221029493906,57.69035792523305,32,Female,India,55919,High School
Machine Learning Foundations,Sarah Davis,Education,62.82,7,439.74,42.23403407831108,144.10176145182243,32.76976428158058,45,Other,India,116952,PhD
Machine Learning Foundations,Emily Johnson,Technology,77.09,12,925.08,45.22969213350091,382.32369439798913,41.32871691075249,41,Other,Australia,80782,PhD
Intro to LLMs,John Smith,Education,48.85,10,488.5,20.213373009164503,286.366269908355,58.62154962299999,25,Male,USA,91116,High School
Intro to LLMs,Michael Brown,Education,21.48,7,150.36,16.922869589078836,31.899912876448155,21.215690926076185,60,Other,Canada,92590,PhD
Transformers Explained,Emily Johnson,Programming,35.54,13,462.02,27.70857822615949,101.80848305992663,22.03551427642237,26,Male,India,109626,PhD
AI Ethics and Society,John Smith,Technology,42.68,7,298.76,25.828270048464958,117.96210966074528,39.483903354112094,64,Male,UK,60387,Bachelor
AI Ethics and Society,John Smith,Education,68.13,17,1158.21,29.804760809077465,651.5290662456831,56.2531031717636,50,Other,USA,35823,PhD
Transformers Explained,John Smith,Programming,61.37,10,613.6999999999999,43.07244174780223,182.97558252197763,29.815151136056322,50,Male,Germany,66015,High School
LLM Fine-Tuning Handbook,Sophia Taylor,Technology,42.05,10,420.5,25.094281103778364,169.55718896221634,40.322755995770834,36,Female,Germany,35339,Bachelor
Machine Learning Foundations,Emily Johnson,AI,98.79,4,395.16,51.467514552083145,189.28994179166745,47.902100868424796,20,Female,UK,23491,High School
Generative AI Applications,Michael Brown,Programming,64.52,4,258.08,38.49052032565699,104.11791869737203,40.343272898857734,27,Other,India,20706,Master
Machine Learning Foundations,Michael Brown,Data Science,31.35,7,219.45000000000002,19.091449583384527,85.80985291630833,39.10223418378142,57,Female,USA,117493,High School
Prompt Engineering Mastery,John Smith,Technology,19.16,1,19.16,11.97662246130721,7.18337753869279,37.49153203910642,64,Male,UK,35728,High School
Intro to LLMs,Emily Johnson,Education,23.76,12,285.12,13.697390174580224,120.7513179050373,42.35105145378693,59,Female,India,26997,Bachelor
Machine Learning Foundations,Sophia Taylor,Education,32.14,13,417.82,20.643590177155712,149.45332769697575,35.76978787443774,18,Other,USA,80408,PhD
Intro to LLMs,John Smith,Data Science,24.46,10,244.60000000000002,18.772900408572795,56.87099591427207,23.250611575744916,46,Other,Germany,78097,High School
Machine Learning Foundations,David Wilson,Data Science,26.79,15,401.84999999999997,14.598064821348503,182.87902767977243,45.50927651605635,67,Male,USA,58523,Bachelor
Prompt Engineering Mastery,Michael Brown,Education,35.66,13,463.5799999999999,24.615619631369356,143.57694479219833,30.971341471202024,51,Other,Australia,45163,Master
LLM Fine-Tuning Handbook,Sarah Davis,Technology,25.6,9,230.4,19.39919418188014,55.80725236307873,24.2218977270307,68,Female,Canada,37718,Bachelor
Generative AI Applications,John Smith,Programming,90.71,9,816.39,52.828752041673546,340.93123162493805,41.76082896960253,30,Other,USA,107508,Bachelor
Deep Learning with Python,David Wilson,Data Science,17.22,15,258.29999999999995,9.942523800998556,109.1621429850216,42.26176654472382,18,Male,Canada,103767,PhD
Transformers Explained,Michael Brown,Data Science,57.21,10,572.1,36.662845092858774,205.47154907141226,35.91532058580882,51,Other,USA,59619,High School
Transformers Explained,Sophia Taylor,Data Science,46.94,10,469.4,29.880253314916636,170.5974668508336,36.343729623100465,46,Female,Canada,32126,Master
Generative AI Applications,Emily Johnson,AI,98.41,8,787.28,71.11458287133158,218.36333702934735,27.736426306948907,65,Male,Australia,109131,Bachelor
Machine Learning Foundations,Michael Brown,Technology,20.08,16,321.28,11.859114538507248,131.534167383884,40.940664648868285,64,Female,Germany,84926,High School
Deep Learning with Python,Emily Johnson,Technology,45.81,17,778.77,36.57695692919312,156.9617322037169,20.155082014422344,30,Male,India,60633,High School
Prompt Engineering Mastery,Emily Johnson,Technology,97.25,5,486.25,41.213444028937225,280.18277985531387,57.62113724530876,65,Other,Canada,97654,Bachelor
AI Ethics and Society,Sophia Taylor,Technology,87.9,4,351.6,35.271381556097474,210.51447377561013,59.87328605677193,66,Male,Australia,23317,High School
Machine Learning Foundations,Sophia Taylor,Technology,83.54,18,1503.72,54.808866779076396,517.1603979766248,34.392067537615034,46,Male,Canada,64980,Bachelor
LLM Fine-Tuning Handbook,John Smith,Education,33.21,19,630.99,17.24840937581517,303.27022185951176,48.06260350552493,56,Other,Germany,64115,Bachelor
Intro to LLMs,John Smith,Data Science,25.38,4,101.52,12.59236201007716,51.150551959691356,50.38470445202064,41,Female,Canada,81646,Bachelor
Advanced AI Systems,Michael Brown,Education,70.18,7,491.26000000000005,36.82763097388016,233.46658318283892,47.524036799828785,43,Other,Australia,63158,Master
Machine Learning Foundations,Sophia Taylor,AI,93.64,10,936.4,47.04651759857117,465.93482401428827,49.758097395801826,34,Male,Australia,75963,Bachelor
Advanced AI Systems,David Wilson,Programming,60.11,18,1081.98,24.784315954035808,635.8623128273555,58.76839801358209,24,Other,UK,67631,PhD
Machine Learning Foundations,Michael Brown,Data Science,61.45,19,1167.55,48.46028218196068,246.80463854274706,21.138678304376434,30,Male,Germany,69316,High School
Generative AI Applications,Sarah Davis,AI,35.2,4,140.8,17.18809647741517,72.04761409033934,51.17018046188873,22,Other,UK,79342,Master
Advanced AI Systems,Emily Johnson,Education,79.25,10,792.5,54.968743474081016,242.8125652591898,30.638809496427733,43,Other,Germany,35504,High School
Machine Learning Foundations,Emily Johnson,Programming,26.83,1,26.83,18.91618450785789,7.91381549214211,29.496144212232988,66,Female,Canada,88593,Master
Transformers Explained,John Smith,AI,39.13,18,704.34,30.19673679360916,160.79873771503514,22.829704079710815,20,Male,Australia,46660,PhD
Advanced AI Systems,David Wilson,Programming,48.29,5,241.45,19.906093313215727,141.91953343392134,58.778021716264796,24,Female,UK,57196,Master
Machine Learning Foundations,Sophia Taylor,AI,55.68,15,835.2,41.694260593891755,209.7860910916237,25.118066462119693,66,Male,Canada,85938,Master
AI Ethics and Society,Sophia Taylor,Education,31.82,17,540.94,19.438534829728976,210.4849078946075,38.91095276640801,56,Other,Australia,28605,Master
Intro to LLMs,John Smith,Programming,20.34,3,61.019999999999996,13.282378878681977,21.172863363954065,34.698235601366875,18,Male,Germany,77388,High School
AI Ethics and Society,Sarah Davis,AI,64.96,12,779.52,42.729915680712935,266.76101183144476,34.221188915158656,66,Female,Australia,101297,Bachelor
Deep Learning with Python,Michael Brown,Education,35.98,2,71.96,26.1905300093402,19.578939981319593,27.208087800610887,34,Female,Canada,75501,High School
Machine Learning Foundations,Michael Brown,Data Science,62.31,1,62.31,33.23384409749367,29.07615590250633,46.663707113635574,60,Female,UK,73309,Bachelor
Natural Language Processing Guide,David Wilson,Education,23.89,17,406.13,16.561037170302097,124.59236810486436,30.677952405600266,42,Male,UK,47043,High School
LLM Fine-Tuning Handbook,John Smith,Education,53.3,16,852.8,32.58928529927724,331.37143521156406,38.856875611112116,20,Female,Australia,53635,PhD
AI Ethics and Society,John Smith,Data Science,57.93,5,289.65,41.55652609948352,81.86736950258239,28.264239427786087,32,Female,Canada,99315,PhD
Advanced AI Systems,Sarah Davis,Education,14.66,15,219.9,11.672561936164064,44.81157095753906,20.378158689194663,46,Female,USA,100691,Master
Generative AI Applications,Michael Brown,Data Science,40.29,3,120.87,19.349691796479018,62.820924610562955,51.97395930384955,60,Other,Germany,53132,PhD
LLM Fine-Tuning Handbook,John Smith,Data Science,22.1,7,154.70000000000002,17.632693991390383,31.271142060267337,20.21405433760009,49,Other,Germany,109387,Master
Natural Language Processing Guide,Sophia Taylor,Data Science,15.7,11,172.7,6.84402032889582,97.41577638214596,56.40751382868904,43,Male,Canada,35366,Bachelor
Prompt Engineering Mastery,David Wilson,AI,99.1,10,991.0,39.73186759894682,593.6813240105319,59.90729808380745,33,Male,USA,113944,PhD
Machine Learning Foundations,Michael Brown,Programming,39.01,9,351.09,16.293102852118878,204.4520743309301,58.233522552886754,42,Female,UK,92107,Bachelor
Generative AI Applications,Sarah Davis,AI,82.89,14,1160.46,44.48813741145208,537.626076239671,46.328703810529525,45,Other,India,82580,High School
Machine Learning Foundations,David Wilson,Data Science,32.92,13,427.96000000000004,21.502110562373623,148.4325626891429,34.68374677286263,26,Female,India,77889,Bachelor
Deep Learning with Python,Emily Johnson,Programming,71.34,2,142.68,30.50582697877568,81.66834604244865,57.23881836448601,18,Female,Canada,99553,High School
Natural Language Processing Guide,Sophia Taylor,Programming,78.42,3,235.26,31.54572527016347,140.62282418950957,59.7733674188173,46,Other,USA,59236,Bachelor
Machine Learning Foundations,Sarah Davis,Data Science,63.61,7,445.27,49.28734412810558,100.25859110326093,22.516358861648197,39,Other,USA,24150,Bachelor
Advanced AI Systems,David Wilson,Programming,52.44,18,943.92,38.21673311547596,256.01880392143266,27.12293456240282,33,Other,Germany,39423,PhD
Deep Learning with Python,John Smith,Programming,47.07,3,141.21,34.06330074620568,39.02009776138297,27.63267315443876,58,Male,UK,24137,Bachelor
Transformers Explained,Emily Johnson,AI,41.4,10,414.0,31.206066002312742,101.93933997687259,24.623028979920917,68,Male,Australia,49992,PhD
Prompt Engineering Mastery,Sarah Davis,Programming,93.66,7,655.62,63.690083995134124,209.78941203406112,31.998629089115816,61,Female,USA,114438,PhD
Natural Language Processing Guide,John Smith,Data Science,84.76,9,762.84,37.44371761497896,425.84654146518943,55.82383481007675,68,Male,Australia,64921,Master
Intro to LLMs,Sophia Taylor,Technology,96.85,17,1646.4499999999998,54.20114128597603,725.0305981384073,44.035992477051074,58,Other,India,99369,Master
Generative AI Applications,Emily Johnson,Technology,21.19,11,233.09,14.605415047274201,72.4304344799838,31.07402054141482,24,Other,Australia,86917,High School
AI Ethics and Society,Michael Brown,Technology,75.78,7,530.46,38.80949817551259,258.79351277141194,48.786621568339164,31,Male,UK,93690,Bachelor
Machine Learning Foundations,John Smith,Data Science,94.45,14,1322.3,63.75021243706706,429.797025881061,32.50374543455049,46,Female,UK,54235,High School
Generative AI Applications,David Wilson,Technology,26.31,19,499.89,10.781821669568773,295.0353882781933,59.020062069293914,36,Female,Australia,98975,Bachelor
Generative AI Applications,Sarah Davis,AI,15.98,4,63.92,8.34882988290236,30.524680468390564,47.75450636481627,36,Male,Canada,39122,Master
Intro to LLMs,Emily Johnson,Data Science,76.7,6,460.20000000000005,47.52731871698366,175.03608769809807,38.03478654891309,19,Female,USA,43956,Master
Intro to LLMs,John Smith,Data Science,61.7,10,617.0,40.27997699221407,214.20023007785932,34.7164068197503,58,Female,Canada,83879,Bachelor
Deep Learning with Python,Michael Brown,Data Science,85.76,7,600.32,54.098802953701394,221.6283793240903,36.91837342152357,62,Female,Australia,78560,Bachelor
Natural Language Processing Guide,Sarah Davis,Programming,22.58,13,293.53999999999996,15.334134685495215,94.19624908856218,32.08974895706282,32,Other,USA,102800,Master
Advanced AI Systems,Sarah Davis,Programming,81.57,14,1141.98,32.82666367756947,682.4067085140274,59.75645007040643,20,Other,Germany,88685,Master
Prompt Engineering Mastery,John Smith,Programming,28.15,4,112.6,12.396597911746891,63.01360835301243,55.96235200089914,28,Male,Canada,44660,High School
Intro to LLMs,Michael Brown,Education,24.73,8,197.84,18.487596543545305,49.939227651637566,25.24222990883419,63,Other,Canada,106064,Master
Intro to LLMs,Sophia Taylor,AI,24.78,5,123.9,16.66949256022168,40.5525371988916,32.73005423639354,47,Female,Australia,21168,Bachelor
AI Ethics and Society,Sophia Taylor,Data Science,83.31,1,83.31,37.08733406086864,46.22266593913136,55.48273429255954,57,Other,India,65124,High School
Transformers Explained,Emily Johnson,Data Science,69.87,4,279.48,51.4822963764155,73.55081449433803,26.31702250405683,35,Male,Australia,55897,Bachelor
Intro to LLMs,John Smith,Programming,57.08,3,171.24,28.362623165370515,86.15213050388846,50.31075128701732,68,Other,Canada,35032,PhD
Transformers Explained,Emily Johnson,Data Science,42.29,9,380.61,25.0062442010464,155.55380219058242,40.86960463219106,65,Female,USA,72797,High School
Deep Learning with Python,Sophia Taylor,Data Science,88.95,8,711.6,40.746091928436215,385.6312645725103,54.19213948461359,19,Female,India,55294,Bachelor
Advanced AI Systems,Sarah Davis,Technology,45.32,1,45.32,31.0008751028127,14.3191248971873,31.59559774313173,49,Male,Australia,63827,Master
Generative AI Applications,Emily Johnson,Data Science,83.49,6,500.93999999999994,55.66627024419249,166.94237853484503,33.325823159429284,25,Other,Australia,23516,PhD
Intro to LLMs,Michael Brown,Education,49.52,9,445.68,23.989715828858827,229.77255754027055,51.55550115335454,39,Other,Canada,39751,Bachelor
Machine Learning Foundations,David Wilson,Programming,43.92,7,307.44,32.73622467214381,78.2864272949933,25.463969325719916,23,Other,Canada,50373,High School
Transformers Explained,Sophia Taylor,AI,51.64,4,206.56,28.945377236282376,90.7784910548705,43.94775903121151,29,Female,Germany,50270,Bachelor
AI Ethics and Society,Sophia Taylor,AI,37.12,13,482.55999999999995,19.191264072218374,233.0735670611611,48.29939635717032,64,Male,Australia,30386,PhD
Prompt Engineering Mastery,Michael Brown,Technology,77.28,17,1313.76,35.620812269527725,708.2061914180287,53.90681642141857,57,Other,Canada,84817,High School
AI Ethics and Society,Emily Johnson,AI,55.24,2,110.48,27.977248404543317,54.52550319091337,49.3532794993785,53,Female,UK,85184,PhD
Intro to LLMs,John Smith,AI,30.9,5,154.5,12.632252746326378,91.33873626836811,59.11892315104732,32,Female,India,99693,Bachelor
Natural Language Processing Guide,Sarah Davis,Programming,90.96,12,1091.52,57.60524060552331,400.2571127337202,36.66970030175537,45,Female,UK,57879,Master
Generative AI Applications,David Wilson,Programming,44.55,8,356.4,32.82855189984915,93.77158480120676,26.310770146242078,69,Other,India,69597,Master
Advanced AI Systems,John Smith,Education,58.92,6,353.52,36.50637123244062,134.48177260535624,38.040782022334305,66,Other,Australia,59132,Bachelor
Machine Learning Foundations,John Smith,Technology,91.58,8,732.64,44.664443773195416,375.32444981443666,51.22904152304497,62,Other,Germany,23626,Bachelor
Natural Language Processing Guide,Michael Brown,AI,66.18,18,1191.2400000000002,27.363290485677645,698.7007712578027,58.65323287144509,35,Other,Canada,105936,Bachelor
AI Ethics and Society,Emily Johnson,Education,20.52,3,61.56,9.969667225308253,31.650998324075243,51.41487706964789,19,Other,Canada,101515,High School
Transformers Explained,Sophia Taylor,Technology,94.58,12,1134.96,53.574705866785564,492.06352959857327,43.35514287715631,30,Other,Canada,97065,PhD
Transformers Explained,Sophia Taylor,AI,66.49,3,199.46999999999997,46.798625557699786,59.074123326900605,29.615542852008126,62,Other,Australia,75390,PhD
Natural Language Processing Guide,Michael Brown,AI,40.14,6,240.84,19.0720048403465,126.407970957921,52.48628589848904,32,Other,India,36645,PhD
Transformers Explained,Emily Johnson,Programming,22.53,2,45.06,15.498760577632433,14.062478844735136,31.20834186581255,37,Other,Canada,111960,Bachelor
AI Ethics and Society,Michael Brown,Data Science,81.46,12,977.52,60.83216013277777,247.5340784066667,25.322661265924655,46,Female,UK,74144,PhD
Natural Language Processing Guide,Sophia Taylor,Technology,65.81,2,131.62,38.27369682960439,55.072606340791225,41.84212607566572,59,Other,Canada,33382,Bachelor
AI Ethics and Society,John Smith,AI,58.01,6,348.06,42.264507934074736,94.4729523955516,27.14272033429627,46,Male,Australia,24025,High School
Machine Learning Foundations,Sarah Davis,Technology,90.45,17,1537.65,56.24750285190976,581.4424515175342,37.813706078596184,20,Female,Germany,63226,Master
Generative AI Applications,Emily Johnson,Education,80.97,3,242.91,53.02209803137635,83.84370590587093,34.516366516763796,36,Other,UK,99380,Bachelor
Prompt Engineering Mastery,David Wilson,Education,23.65,2,47.3,14.438594234799398,18.4228115304012,38.94886158647189,20,Male,Canada,89711,Bachelor
Machine Learning Foundations,David Wilson,Data Science,38.05,8,304.4,22.269488748955418,126.24409000835664,41.473091329946335,31,Other,Canada,116055,Master
Machine Learning Foundations,John Smith,AI,32.36,12,388.32,15.981354150346593,196.54375019584086,50.61386232896602,57,Male,USA,94710,Master
Transformers Explained,Michael Brown,Programming,76.96,4,307.84,40.11752592644884,147.3698962942046,47.872237621558156,21,Male,India,23443,High School
Intro to LLMs,Michael Brown,AI,13.02,5,65.1,6.718164379458316,31.50917810270841,48.40119524225563,69,Male,UK,41395,PhD
LLM Fine-Tuning Handbook,Sophia Taylor,Technology,61.29,13,796.77,38.325591431263724,298.53731139357154,37.468442761847406,28,Male,USA,30725,Bachelor
Transformers Explained,John Smith,Education,78.62,15,1179.3000000000002,35.22030373821529,650.9954439267708,55.2018522790444,48,Female,Germany,53461,PhD
