Customer_ID,Age,Gender,Country,Income,Book_Name,Author,Units_Sold,Price_per_Unit,Cost_per_Unit,Revenue,Total_Cost,Profit,Profit_Margin (%)
678,33,Male,Germany,25410,Advanced Algorithms,Thomas H. Cormen,5,32.99,17.33,164.95,86.65,78.3,47.47
679,40,Female,UK,103375,Grokking Algorithms,Thomas H. Cormen,14,87.62,41.65,1226.68,583.1,643.58,52.47
680,28,Female,USA,76044,Introduction to Algorithms,Aditya Bhargava,3,105.86,52.52,317.58,157.56,160.02,50.39
681,29,Female,India,83315,Grokking Algorithms,Thomas H. Cormen,5,116.27,51.22,581.35,256.1,325.25,55.95
682,27,Female,USA,116055,Data Structures and Algorithms Made Easy,Steven Halim,16,82.83,40.49,1325.28,647.84,677.44,51.12
683,49,Male,UK,91344,Advanced Algorithms,Robert Sedgewick,18,38.41,21.96,691.38,395.28,296.1,42.83
684,33,Male,India,26796,Advanced Algorithms,Robert Sedgewick,17,30.57,16.28,519.69,276.76,242.93,46.75
685,25,Female,USA,106716,Advanced Algorithms,Steven Skiena,11,101.29,51.05,1114.19,561.55,552.64,49.6
686,55,Female,Canada,74245,The Algorithm Design Manual,Steven Skiena,17,77.88,48.59,1323.96,826.03,497.93,37.61
687,29,Female,UK,63056,Data Structures and Algorithms Made Easy,Thomas H. Cormen,16,81.83,54.67,1309.28,874.72,434.56,33.19
688,41,Male,UK,37709,Algorithms Illuminated,Steven Skiena,2,98.15,61.54,196.3,123.08,73.22,37.3
689,45,Male,UK,78557,Grokking Algorithms,Steven Skiena,4,90.33,45.13,361.32,180.52,180.8,50.04
690,25,Male,Canada,37543,Algorithms Illuminated,Aditya Bhargava,7,103.45,64.48,724.15,451.36,272.79,37.67
691,45,Male,Canada,57418,Algorithms Unlocked,Aditya Bhargava,2,25.62,11.42,51.24,22.84,28.4,55.43
692,53,Female,Germany,114611,Machine Learning Algorithms Explained,Steven Skiena,6,94.75,41.6,568.5,249.6,318.9,56.09
693,43,Female,Australia,116038,Competitive Programming Algorithms,Chris Albon,17,105.09,52.93,1786.53,899.81,886.72,49.63
694,25,Female,USA,36724,Competitive Programming Algorithms,Tim Roughgarden,7,48.61,31.22,340.27,218.54,121.73,35.77
695,45,Male,Germany,23828,Algorithms Illuminated,Tim Roughgarden,5,84.04,39.83,420.2,199.15,221.05,52.61
696,45,Male,USA,37087,Machine Learning Algorithms Explained,Thomas H. Cormen,5,51.42,21.54,257.1,107.7,149.4,58.11
697,54,Male,Australia,32605,Machine Learning Algorithms Explained,Robert Sedgewick,16,115.8,50.9,1852.8,814.4,1038.4,56.04
698,58,Female,Canada,51337,Introduction to Algorithms,Thomas H. Cormen,19,23.34,15.35,443.46,291.65,151.81,34.23
699,53,Female,Australia,25482,Algorithms Unlocked,Thomas H. Cormen,9,77.98,46.02,701.82,414.18,287.64,40.98
700,44,Male,Canada,85333,Data Structures and Algorithms Made Easy,Steven Skiena,5,36.65,17.44,183.25,87.2,96.05,52.41
701,34,Female,Australia,112541,Machine Learning Algorithms Explained,Aditya Bhargava,8,91.22,51.68,729.76,413.44,316.32,43.35
702,26,Male,Germany,108296,Algorithms in Python,Narasimha Karumanchi,9,37.59,20.99,338.31,188.91,149.4,44.16
703,50,Male,India,70952,Competitive Programming Algorithms,Chris Albon,5,43.54,25.98,217.7,129.9,87.8,40.33
704,37,Female,Germany,25463,Algorithms in Python,Magnus Lie Hetland,10,69.44,32.63,694.4,326.3,368.1,53.01
705,30,Male,USA,90448,Algorithms Unlocked,Aditya Bhargava,2,111.48,73.5,222.96,147.0,75.96,34.07
706,45,Female,Germany,24648,Machine Learning Algorithms Explained,Tim Roughgarden,9,41.17,20.29,370.53,182.61,187.92,50.72
707,46,Male,UK,53623,Grokking Algorithms,Aditya Bhargava,11,34.42,20.94,378.62,230.34,148.28,39.16
708,30,Female,USA,79156,Competitive Programming Algorithms,Chris Albon,4,95.9,38.82,383.6,155.28,228.32,59.52
709,63,Female,Australia,55634,Introduction to Algorithms,Thomas H. Cormen,2,70.06,35.86,140.12,71.72,68.4,48.82
710,52,Female,USA,64602,Introduction to Algorithms,Steven Skiena,6,111.18,56.2,667.08,337.2,329.88,49.45
711,23,Male,India,69334,Advanced Algorithms,Narasimha Karumanchi,14,34.66,19.52,485.24,273.28,211.96,43.68
712,35,Male,Canada,88648,The Algorithm Design Manual,Tim Roughgarden,1,84.59,35.68,84.59,35.68,48.91,57.82
713,22,Female,Australia,42054,Machine Learning Algorithms Explained,Tim Roughgarden,18,43.29,27.58,779.22,496.44,282.78,36.29
714,64,Female,USA,90028,Algorithms Unlocked,Steven Halim,7,35.68,16.6,249.76,116.2,133.56,53.48
715,42,Male,Australia,42207,Competitive Programming Algorithms,Robert Sedgewick,1,88.34,53.28,88.34,53.28,35.06,39.69
716,19,Male,Australia,100650,The Algorithm Design Manual,Thomas H. Cormen,1,79.37,50.87,79.37,50.87,28.5,35.91
717,27,Male,Australia,119821,Algorithms Unlocked,Tim Roughgarden,1,95.48,54.29,95.48,54.29,41.19,43.14
718,47,Female,Canada,101554,Algorithms Illuminated,Robert Sedgewick,4,50.95,31.7,203.8,126.8,77.0,37.78
719,62,Male,Germany,41386,Machine Learning Algorithms Explained,Tim Roughgarden,4,64.8,38.79,259.2,155.16,104.04,40.14
720,22,Male,Australia,103276,Data Structures and Algorithms Made Easy,Steven Skiena,18,60.55,30.68,1089.9,552.24,537.66,49.33
721,50,Female,UK,79518,Data Structures and Algorithms Made Easy,Robert Sedgewick,11,118.41,76.1,1302.51,837.1,465.41,35.73
722,18,Male,India,72781,Machine Learning Algorithms Explained,Chris Albon,1,49.22,24.04,49.22,24.04,25.18,51.16
723,35,Male,Canada,72780,Advanced Algorithms,Steven Halim,10,49.48,28.27,494.8,282.7,212.1,42.87
724,49,Male,USA,81440,Advanced Algorithms,Steven Skiena,9,55.45,34.58,499.05,311.22,187.83,37.64
725,64,Female,Canada,64199,Data Structures and Algorithms Made Easy,Chris Albon,4,76.46,39.28,305.84,157.12,148.72,48.63
726,28,Female,USA,81035,Grokking Algorithms,Narasimha Karumanchi,6,45.23,22.2,271.38,133.2,138.18,50.92
727,38,Female,Canada,28210,Competitive Programming Algorithms,Thomas H. Cormen,16,111.53,59.98,1784.48,959.68,824.8,46.22
728,43,Female,USA,64363,Data Structures and Algorithms Made Easy,Thomas H. Cormen,2,46.57,30.06,93.14,60.12,33.02,35.45
729,42,Female,Australia,98279,Grokking Algorithms,Magnus Lie Hetland,18,109.58,74.4,1972.44,1339.2,633.24,32.1
730,39,Female,Germany,80348,The Algorithm Design Manual,Magnus Lie Hetland,10,30.35,17.1,303.5,171.0,132.5,43.66
731,44,Female,USA,75284,Grokking Algorithms,Robert Sedgewick,17,85.66,51.26,1456.22,871.42,584.8,40.16
732,30,Male,USA,92124,The Algorithm Design Manual,Thomas H. Cormen,13,110.7,74.28,1439.1,965.64,473.46,32.9
733,50,Male,UK,88847,Algorithms Unlocked,Robert Sedgewick,18,36.87,15.84,663.66,285.12,378.54,57.04
734,51,Female,USA,42432,Algorithms in Python,Magnus Lie Hetland,13,116.83,54.87,1518.79,713.31,805.48,53.03
735,58,Male,UK,84089,Algorithms Unlocked,Narasimha Karumanchi,17,65.29,40.0,1109.93,680.0,429.93,38.73
736,52,Male,India,75398,Data Structures and Algorithms Made Easy,Tim Roughgarden,5,114.57,74.14,572.85,370.7,202.15,35.29
737,18,Female,Australia,119291,The Algorithm Design Manual,Chris Albon,11,87.68,57.62,964.48,633.82,330.66,34.28
738,38,Male,UK,23321,Data Structures and Algorithms Made Easy,Aditya Bhargava,7,50.16,26.31,351.12,184.17,166.95,47.55
739,23,Male,Germany,101348,Machine Learning Algorithms Explained,Robert Sedgewick,10,38.83,16.57,388.3,165.7,222.6,57.33
740,45,Male,Australia,57383,Competitive Programming Algorithms,Narasimha Karumanchi,17,50.37,26.76,856.29,454.92,401.37,46.87
741,34,Male,UK,98682,Introduction to Algorithms,Chris Albon,15,29.3,13.75,439.5,206.25,233.25,53.07
742,22,Male,Australia,99190,Data Structures and Algorithms Made Easy,Thomas H. Cormen,18,34.39,16.76,619.02,301.68,317.34,51.26
743,48,Female,Australia,72893,Competitive Programming Algorithms,Tim Roughgarden,19,30.47,19.25,578.93,365.75,213.18,36.82
744,22,Female,Australia,55820,Grokking Algorithms,Chris Albon,2,62.29,26.33,124.58,52.66,71.92,57.73
745,55,Female,India,86262,Algorithms Unlocked,Steven Halim,4,99.56,64.54,398.24,258.16,140.08,35.17
746,20,Male,Germany,23760,Grokking Algorithms,Magnus Lie Hetland,3,34.14,18.04,102.42,54.12,48.3,47.16
747,40,Female,Canada,42190,Introduction to Algorithms,Chris Albon,7,33.03,19.12,231.21,133.84,97.37,42.11
748,54,Male,Canada,87411,The Algorithm Design Manual,Aditya Bhargava,18,84.34,36.0,1518.12,648.0,870.12,57.32
749,54,Male,UK,43377,Machine Learning Algorithms Explained,Narasimha Karumanchi,10,39.72,19.91,397.2,199.1,198.1,49.87
750,27,Male,Australia,66737,Competitive Programming Algorithms,Tim Roughgarden,7,29.76,12.7,208.32,88.9,119.42,57.33
751,27,Male,UK,89569,Machine Learning Algorithms Explained,Steven Skiena,8,36.68,25.25,293.44,202.0,91.44,31.16
752,36,Female,India,58211,Algorithms in Python,Chris Albon,6,112.37,72.16,674.22,432.96,241.26,35.78
753,34,Female,India,102909,Data Structures and Algorithms Made Easy,Thomas H. Cormen,1,102.15,54.95,102.15,54.95,47.2,46.21
754,38,Male,USA,23744,The Algorithm Design Manual,Aditya Bhargava,4,55.41,25.88,221.64,103.52,118.12,53.29
755,31,Female,India,44995,Algorithms in Python,Aditya Bhargava,14,85.58,58.2,1198.12,814.8,383.32,31.99
756,26,Male,USA,36977,Algorithms Illuminated,Thomas H. Cormen,17,73.73,37.11,1253.41,630.87,622.54,49.67
757,63,Female,Germany,117938,Data Structures and Algorithms Made Easy,Steven Halim,18,87.71,39.32,1578.78,707.76,871.02,55.17
758,18,Female,UK,54542,Grokking Algorithms,Steven Skiena,11,88.27,50.22,970.97,552.42,418.55,43.11
759,62,Male,Germany,30651,Algorithms Unlocked,Magnus Lie Hetland,14,82.87,56.61,1160.18,792.54,367.64,31.69
760,30,Female,India,119239,Competitive Programming Algorithms,Narasimha Karumanchi,9,46.61,18.7,419.49,168.3,251.19,59.88
761,21,Male,Germany,98931,Introduction to Algorithms,Tim Roughgarden,15,23.9,11.27,358.5,169.05,189.45,52.85
762,18,Female,Germany,115344,Introduction to Algorithms,Narasimha Karumanchi,12,65.56,44.68,786.72,536.16,250.56,31.85
763,57,Male,Germany,36715,Grokking Algorithms,Steven Skiena,10,109.1,49.24,1091.0,492.4,598.6,54.87
764,49,Male,India,64409,Advanced Algorithms,Narasimha Karumanchi,19,76.95,33.39,1462.05,634.41,827.64,56.61
765,51,Female,Australia,44306,Introduction to Algorithms,Thomas H. Cormen,19,103.24,58.96,1961.56,1120.24,841.32,42.89
766,45,Female,Germany,39086,Competitive Programming Algorithms,Aditya Bhargava,6,119.16,78.47,714.96,470.82,244.14,34.15
767,48,Male,USA,34376,Grokking Algorithms,Narasimha Karumanchi,6,36.36,19.75,218.16,118.5,99.66,45.68
768,25,Female,India,81350,The Algorithm Design Manual,Robert Sedgewick,8,89.18,62.28,713.44,498.24,215.2,30.16
769,56,Female,Germany,91425,Introduction to Algorithms,Chris Albon,1,87.43,52.79,87.43,52.79,34.64,39.62
770,43,Male,Australia,56636,Machine Learning Algorithms Explained,Steven Skiena,17,118.0,49.82,2006.0,846.94,1159.06,57.78
771,51,Male,India,106120,Grokking Algorithms,Steven Halim,17,118.56,82.74,2015.52,1406.58,608.94,30.21
772,20,Female,Canada,71649,Competitive Programming Algorithms,Robert Sedgewick,15,88.67,46.32,1330.05,694.8,635.25,47.76
773,29,Male,Australia,54610,Machine Learning Algorithms Explained,Thomas H. Cormen,7,44.36,21.57,310.52,150.99,159.53,51.38
774,18,Male,USA,30058,Data Structures and Algorithms Made Easy,Thomas H. Cormen,19,99.86,56.66,1897.34,1076.54,820.8,43.26
775,61,Male,Germany,94637,Data Structures and Algorithms Made Easy,Thomas H. Cormen,3,30.7,15.08,92.1,45.24,46.86,50.88
776,22,Female,Canada,98033,Introduction to Algorithms,Steven Halim,11,98.07,41.77,1078.77,459.47,619.3,57.41
777,47,Female,Canada,90194,Machine Learning Algorithms Explained,Steven Halim,19,111.02,44.46,2109.38,844.74,1264.64,59.95
778,47,Male,India,96917,Algorithms Unlocked,Robert Sedgewick,9,58.28,31.17,524.52,280.53,243.99,46.52
779,34,Female,Canada,84200,Data Structures and Algorithms Made Easy,Chris Albon,10,83.06,54.08,830.6,540.8,289.8,34.89
780,64,Male,USA,66619,Algorithms Unlocked,Steven Skiena,2,63.01,36.02,126.02,72.04,53.98,42.83
781,40,Female,USA,37154,The Algorithm Design Manual,Magnus Lie Hetland,1,63.78,44.63,63.78,44.63,19.15,30.03
782,32,Male,UK,39539,Grokking Algorithms,Aditya Bhargava,16,51.04,24.81,816.64,396.96,419.68,51.39
783,54,Male,USA,80058,Algorithms in Python,Robert Sedgewick,18,96.21,46.58,1731.78,838.44,893.34,51.59
784,38,Female,Australia,82068,Competitive Programming Algorithms,Steven Halim,17,113.62,50.89,1931.54,865.13,1066.41,55.21
785,31,Male,Canada,97313,Grokking Algorithms,Thomas H. Cormen,6,114.08,51.25,684.48,307.5,376.98,55.08
786,19,Female,USA,119932,Competitive Programming Algorithms,Tim Roughgarden,14,37.48,18.2,524.72,254.8,269.92,51.44
787,28,Female,India,50373,Machine Learning Algorithms Explained,Steven Halim,15,107.47,68.55,1612.05,1028.25,583.8,36.21
788,56,Male,UK,53154,The Algorithm Design Manual,Chris Albon,14,93.74,62.97,1312.36,881.58,430.78,32.82
789,55,Male,Canada,26031,Algorithms Illuminated,Chris Albon,3,45.28,31.36,135.84,94.08,41.76,30.74
790,51,Female,UK,113533,Introduction to Algorithms,Steven Halim,19,26.73,12.55,507.87,238.45,269.42,53.05
791,55,Male,Canada,91975,Competitive Programming Algorithms,Chris Albon,12,46.8,31.09,561.6,373.08,188.52,33.57
792,51,Male,India,42785,Competitive Programming Algorithms,Robert Sedgewick,2,111.22,55.44,222.44,110.88,111.56,50.15
793,35,Male,UK,98928,Machine Learning Algorithms Explained,Steven Halim,3,83.32,36.15,249.96,108.45,141.51,56.61
794,47,Male,Germany,48669,Algorithms Unlocked,Steven Halim,18,92.11,60.89,1657.98,1096.02,561.96,33.89
795,32,Male,Australia,114475,Grokking Algorithms,Steven Skiena,1,45.72,27.01,45.72,27.01,18.71,40.92
796,44,Female,Australia,22282,Algorithms Illuminated,Aditya Bhargava,6,91.94,41.32,551.64,247.92,303.72,55.06
797,51,Female,Canada,54624,Advanced Algorithms,Thomas H. Cormen,5,22.81,12.07,114.05,60.35,53.7,47.08
798,55,Male,Germany,68438,Introduction to Algorithms,Chris Albon,1,57.53,27.97,57.53,27.97,29.56,51.38
799,50,Male,UK,109900,Algorithms in Python,Steven Skiena,19,82.68,51.35,1570.92,975.65,595.27,37.89
800,41,Male,Germany,87534,Advanced Algorithms,Magnus Lie Hetland,1,34.61,18.55,34.61,18.55,16.06,46.4
801,32,Female,Germany,51705,Grokking Algorithms,Magnus Lie Hetland,16,102.3,71.28,1636.8,1140.48,496.32,30.32
802,47,Male,UK,58244,Introduction to Algorithms,Narasimha Karumanchi,12,43.5,18.11,522.0,217.32,304.68,58.37
803,59,Female,India,94964,Competitive Programming Algorithms,Robert Sedgewick,8,85.23,43.17,681.84,345.36,336.48,49.35
804,34,Female,Germany,57437,Algorithms in Python,Robert Sedgewick,16,60.52,32.96,968.32,527.36,440.96,45.54
805,22,Female,Germany,97872,Algorithms Unlocked,Thomas H. Cormen,1,79.6,43.85,79.6,43.85,35.75,44.91
806,46,Male,India,94878,Algorithms Illuminated,Thomas H. Cormen,4,30.75,15.21,123.0,60.84,62.16,50.54
807,21,Female,Germany,92982,Algorithms Unlocked,Steven Halim,10,21.69,13.42,216.9,134.2,82.7,38.13
808,27,Male,Germany,70583,The Algorithm Design Manual,Chris Albon,11,110.96,73.5,1220.56,808.5,412.06,33.76
809,34,Female,Germany,58392,Machine Learning Algorithms Explained,Thomas H. Cormen,17,46.96,32.01,798.32,544.17,254.15,31.84
810,27,Male,Australia,27461,Introduction to Algorithms,Narasimha Karumanchi,7,101.97,65.42,713.79,457.94,255.85,35.84
811,34,Female,USA,30516,Algorithms Unlocked,Thomas H. Cormen,12,119.94,78.58,1439.28,942.96,496.32,34.48
812,37,Male,India,99285,Advanced Algorithms,Steven Skiena,7,41.14,23.25,287.98,162.75,125.23,43.49
813,41,Female,Germany,37514,Machine Learning Algorithms Explained,Thomas H. Cormen,12,46.52,30.13,558.24,361.56,196.68,35.23
814,22,Male,Australia,56268,Algorithms Unlocked,Steven Skiena,15,86.29,42.37,1294.35,635.55,658.8,50.9
815,51,Male,India,110486,Data Structures and Algorithms Made Easy,Magnus Lie Hetland,2,116.54,60.55,233.08,121.1,111.98,48.04
816,23,Male,Canada,56788,The Algorithm Design Manual,Chris Albon,14,111.58,55.24,1562.12,773.36,788.76,50.49
817,19,Male,Canada,95749,Grokking Algorithms,Narasimha Karumanchi,13,70.29,37.97,913.77,493.61,420.16,45.98
818,30,Female,Germany,81049,Algorithms Illuminated,Steven Halim,4,99.51,48.33,398.04,193.32,204.72,51.43
819,60,Female,Australia,82493,The Algorithm Design Manual,Chris Albon,14,33.57,23.11,469.98,323.54,146.44,31.16
820,60,Male,Australia,56027,Machine Learning Algorithms Explained,Aditya Bhargava,14,117.74,58.15,1648.36,814.1,834.26,50.61
821,28,Female,India,113547,Data Structures and Algorithms Made Easy,Robert Sedgewick,16,116.44,50.0,1863.04,800.0,1063.04,57.06
822,64,Male,India,62849,Introduction to Algorithms,Narasimha Karumanchi,7,36.37,20.3,254.59,142.1,112.49,44.18
823,40,Male,Australia,37858,Advanced Algorithms,Thomas H. Cormen,19,49.94,20.83,948.86,395.77,553.09,58.29
824,33,Female,India,104162,Algorithms Illuminated,Chris Albon,2,30.02,13.0,60.04,26.0,34.04,56.7
825,48,Male,Australia,99003,Algorithms Illuminated,Tim Roughgarden,10,47.17,21.97,471.7,219.7,252.0,53.42
826,28,Male,USA,72395,The Algorithm Design Manual,Robert Sedgewick,18,101.6,54.79,1828.8,986.22,842.58,46.07
827,33,Female,Australia,59758,Machine Learning Algorithms Explained,Robert Sedgewick,17,57.83,30.65,983.11,521.05,462.06,47.0
828,25,Male,Canada,74312,Introduction to Algorithms,Tim Roughgarden,5,28.84,18.45,144.2,92.25,51.95,36.03
829,21,Male,India,88670,Competitive Programming Algorithms,Thomas H. Cormen,12,54.22,33.72,650.64,404.64,246.0,37.81
830,57,Male,Australia,102279,Data Structures and Algorithms Made Easy,Thomas H. Cormen,6,118.14,62.37,708.84,374.22,334.62,47.21
831,21,Male,Australia,35434,Competitive Programming Algorithms,Tim Roughgarden,9,82.97,41.49,746.73,373.41,373.32,49.99
832,42,Female,India,84047,Advanced Algorithms,Aditya Bhargava,1,61.62,30.5,61.62,30.5,31.12,50.5
833,20,Female,USA,67775,Introduction to Algorithms,Magnus Lie Hetland,15,36.65,23.17,549.75,347.55,202.2,36.78
834,49,Female,USA,95769,Introduction to Algorithms,Tim Roughgarden,6,118.62,49.3,711.72,295.8,415.92,58.44
835,20,Male,India,86677,Data Structures and Algorithms Made Easy,Magnus Lie Hetland,19,102.08,41.22,1939.52,783.18,1156.34,59.62
836,44,Male,UK,103555,Algorithms in Python,Chris Albon,18,48.15,30.75,866.7,553.5,313.2,36.14
837,46,Female,India,105920,Competitive Programming Algorithms,Aditya Bhargava,6,27.01,14.67,162.06,88.02,74.04,45.69
838,49,Male,India,65734,Algorithms Unlocked,Narasimha Karumanchi,13,25.66,11.27,333.58,146.51,187.07,56.08
839,36,Male,USA,108503,Algorithms Illuminated,Magnus Lie Hetland,1,32.04,15.08,32.04,15.08,16.96,52.93
840,38,Male,USA,60603,Algorithms in Python,Robert Sedgewick,13,78.08,53.07,1015.04,689.91,325.13,32.03
841,22,Male,India,96708,Algorithms Unlocked,Chris Albon,7,112.88,74.26,790.16,519.82,270.34,34.21
842,35,Female,India,101926,Machine Learning Algorithms Explained,Robert Sedgewick,15,69.67,42.7,1045.05,640.5,404.55,38.71
843,45,Female,India,88803,Data Structures and Algorithms Made Easy,Aditya Bhargava,12,104.29,56.8,1251.48,681.6,569.88,45.54
844,59,Female,USA,59332,Machine Learning Algorithms Explained,Magnus Lie Hetland,1,64.59,35.92,64.59,35.92,28.67,44.39
845,39,Male,India,111703,Algorithms Illuminated,Steven Skiena,15,90.86,62.93,1362.9,943.95,418.95,30.74
846,38,Female,India,41312,Grokking Algorithms,Aditya Bhargava,4,93.19,64.28,372.76,257.12,115.64,31.02
847,23,Female,Germany,113376,Algorithms Unlocked,Aditya Bhargava,13,37.4,17.38,486.2,225.94,260.26,53.53
848,18,Male,UK,104526,Algorithms in Python,Steven Skiena,5,56.12,36.1,280.6,180.5,100.1,35.67
849,22,Male,Canada,64179,Algorithms Unlocked,Chris Albon,2,83.73,38.45,167.46,76.9,90.56,54.08
850,58,Female,UK,91442,Algorithms Unlocked,Magnus Lie Hetland,1,27.07,12.56,27.07,12.56,14.51,53.6
851,29,Female,Germany,60379,Data Structures and Algorithms Made Easy,Magnus Lie Hetland,16,56.15,33.85,898.4,541.6,356.8,39.72
852,43,Female,Canada,37297,Machine Learning Algorithms Explained,Robert Sedgewick,6,73.48,38.32,440.88,229.92,210.96,47.85
853,63,Female,India,22011,Competitive Programming Algorithms,Aditya Bhargava,16,119.62,81.28,1913.92,1300.48,613.44,32.05
854,51,Male,Germany,64014,Grokking Algorithms,Aditya Bhargava,14,67.45,28.78,944.3,402.92,541.38,57.33
855,31,Female,India,31738,Data Structures and Algorithms Made Easy,Steven Halim,3,101.61,56.24,304.83,168.72,136.11,44.65
856,43,Female,USA,114333,Advanced Algorithms,Narasimha Karumanchi,15,63.21,42.7,948.15,640.5,307.65,32.45
857,62,Male,Australia,67498,Data Structures and Algorithms Made Easy,Aditya Bhargava,3,99.64,66.88,298.92,200.64,98.28,32.88
858,44,Female,Germany,31120,Algorithms Illuminated,Thomas H. Cormen,2,79.54,35.55,159.08,71.1,87.98,55.31
859,26,Male,USA,28767,Grokking Algorithms,Narasimha Karumanchi,1,108.66,55.42,108.66,55.42,53.24,49.0
860,43,Male,Germany,42852,Introduction to Algorithms,Thomas H. Cormen,9,61.09,35.78,549.81,322.02,227.79,41.43
861,64,Male,Germany,99239,Advanced Algorithms,Magnus Lie Hetland,9,80.43,36.02,723.87,324.18,399.69,55.22
862,39,Female,USA,20929,The Algorithm Design Manual,Narasimha Karumanchi,7,83.0,57.3,581.0,401.1,179.9,30.96
863,64,Female,Canada,97487,Data Structures and Algorithms Made Easy,Aditya Bhargava,3,61.74,41.64,185.22,124.92,60.3,32.56
864,47,Male,UK,111575,Algorithms Unlocked,Steven Skiena,18,34.43,15.5,619.74,279.0,340.74,54.98
865,60,Female,India,115040,Competitive Programming Algorithms,Robert Sedgewick,11,29.36,12.81,322.96,140.91,182.05,56.37
866,34,Female,Germany,37438,Introduction to Algorithms,Thomas H. Cormen,7,21.67,9.22,151.69,64.54,87.15,57.45
867,43,Male,India,68515,Data Structures and Algorithms Made Easy,Narasimha Karumanchi,9,107.35,72.23,966.15,650.07,316.08,32.72
868,53,Male,Australia,25744,Data Structures and Algorithms Made Easy,Aditya Bhargava,1,43.65,20.0,43.65,20.0,23.65,54.18
869,18,Female,USA,103820,Algorithms in Python,Narasimha Karumanchi,14,41.15,21.6,576.1,302.4,273.7,47.51
870,25,Male,India,62417,Algorithms in Python,Aditya Bhargava,6,93.6,50.04,561.6,300.24,261.36,46.54
871,52,Female,USA,27069,Introduction to Algorithms,Aditya Bhargava,7,52.0,30.14,364.0,210.98,153.02,42.04
872,32,Female,India,62359,Machine Learning Algorithms Explained,Aditya Bhargava,10,70.6,29.76,706.0,297.6,408.4,57.85
873,64,Female,UK,39799,Algorithms in Python,Steven Halim,7,36.25,16.97,253.75,118.79,134.96,53.19
874,39,Female,UK,118746,Algorithms Unlocked,Robert Sedgewick,2,115.97,78.8,231.94,157.6,74.34,32.05
875,31,Male,UK,113762,Advanced Algorithms,Steven Skiena,4,105.16,70.72,420.64,282.88,137.76,32.75
876,43,Male,UK,90188,The Algorithm Design Manual,Steven Skiena,17,106.38,67.49,1808.46,1147.33,661.13,36.56
877,45,Male,UK,109859,Grokking Algorithms,Narasimha Karumanchi,1,60.68,24.63,60.68,24.63,36.05,59.41
878,40,Male,UK,27597,The Algorithm Design Manual,Narasimha Karumanchi,10,96.24,47.94,962.4,479.4,483.0,50.19
879,31,Female,USA,67093,The Algorithm Design Manual,Aditya Bhargava,19,34.39,20.23,653.41,384.37,269.04,41.17
880,41,Female,Germany,57226,Grokking Algorithms,Steven Halim,15,20.86,10.07,312.9,151.05,161.85,51.73
881,19,Male,India,92127,Algorithms in Python,Aditya Bhargava,10,22.0,14.8,220.0,148.0,72.0,32.73
882,62,Female,UK,111369,Introduction to Algorithms,Steven Halim,19,78.66,46.42,1494.54,881.98,612.56,40.99
883,43,Female,USA,97362,Grokking Algorithms,Aditya Bhargava,12,65.54,27.63,786.48,331.56,454.92,57.84
884,31,Female,USA,46417,Algorithms Illuminated,Thomas H. Cormen,16,71.8,48.3,1148.8,772.8,376.0,32.73
885,24,Male,USA,38693,Machine Learning Algorithms Explained,Thomas H. Cormen,9,20.75,14.26,186.75,128.34,58.41,31.28
886,20,Male,Germany,99674,Advanced Algorithms,Magnus Lie Hetland,15,62.27,26.36,934.05,395.4,538.65,57.67
887,64,Male,India,73161,Competitive Programming Algorithms,Aditya Bhargava,17,91.81,51.39,1560.77,873.63,687.14,44.03
888,40,Female,Germany,22169,Algorithms in Python,Robert Sedgewick,14,64.27,31.56,899.78,441.84,457.94,50.89
889,63,Male,Canada,104092,Machine Learning Algorithms Explained,Magnus Lie Hetland,18,93.22,48.27,1677.96,868.86,809.1,48.22
890,60,Male,USA,42052,Grokking Algorithms,Narasimha Karumanchi,2,43.3,19.65,86.6,39.3,47.3,54.62
891,64,Male,Canada,91849,Algorithms Illuminated,Chris Albon,4,101.31,58.09,405.24,232.36,172.88,42.66
892,62,Male,Australia,93851,Competitive Programming Algorithms,Aditya Bhargava,18,78.84,54.19,1419.12,975.42,443.7,31.27
893,35,Male,UK,28036,Advanced Algorithms,Thomas H. Cormen,7,41.08,22.63,287.56,158.41,129.15,44.91
894,55,Male,UK,51778,Advanced Algorithms,Chris Albon,13,43.67,18.55,567.71,241.15,326.56,57.52
895,52,Female,Germany,47734,Algorithms in Python,Steven Halim,15,82.8,48.52,1242.0,727.8,514.2,41.4
896,32,Female,India,43173,Grokking Algorithms,Chris Albon,1,102.99,51.71,102.99,51.71,51.28,49.79
897,42,Male,Canada,50403,Machine Learning Algorithms Explained,Robert Sedgewick,11,61.56,40.43,677.16,444.73,232.43,34.32
898,54,Male,India,86321,Introduction to Algorithms,Aditya Bhargava,10,45.83,24.31,458.3,243.1,215.2,46.96
899,45,Female,Germany,91675,Machine Learning Algorithms Explained,Steven Skiena,5,106.7,48.85,533.5,244.25,289.25,54.22
900,27,Female,UK,26344,Machine Learning Algorithms Explained,Chris Albon,16,86.93,39.76,1390.88,636.16,754.72,54.26
901,56,Male,India,38800,Advanced Algorithms,Steven Skiena,11,64.81,40.87,712.91,449.57,263.34,36.94
902,34,Male,India,45372,Introduction to Algorithms,Steven Halim,6,68.79,33.0,412.74,198.0,214.74,52.03
903,56,Male,UK,81516,Introduction to Algorithms,Magnus Lie Hetland,9,40.43,25.48,363.87,229.32,134.55,36.98
